Source,SID,Target,TID,Overallcount,Type,Label,Weight
"Stefan Zweig","13212","Hugo von Hofmannsthal","11740","300","Directed","Stefan Zweig–Hugo von Hofmannsthal","1"
"Stefan Zweig","13212","Hermann Bahr","10815","223","Directed","Stefan Zweig–Hermann Bahr","4"
"Stefan Zweig","13212","Heinrich Schnitzler","12692","133","Directed","Stefan Zweig–Heinrich Schnitzler","3"
"Stefan Zweig","13212","Otto Brahm","10986","132","Directed","Stefan Zweig–Otto Brahm","1"
"Stefan Zweig","13212","Samuel Fischer","11324","67","Directed","Stefan Zweig–Samuel Fischer","5"
"Stefan Zweig","13212","Elisabeth Steinrück","2315","59","Directed","Stefan Zweig–Elisabeth Steinrück","1"
"Stefan Zweig","13212","Jakob Wassermann","13055","57","Directed","Stefan Zweig–Jakob Wassermann","3"
"Stefan Zweig","13212","Lili Cappellini","2238","54","Directed","Stefan Zweig–Lili Cappellini","2"
"Stefan Zweig","13212","Johann Wolfgang von Goethe","11461","49","Directed","Stefan Zweig–Johann Wolfgang von Goethe","4"
"Stefan Zweig","13212","Gerhart Hauptmann","11617","44","Directed","Stefan Zweig–Gerhart Hauptmann","4"
"Stefan Zweig","13212","Adele Sandrock","12618","42","Directed","Stefan Zweig–Adele Sandrock","1"
"Stefan Zweig","13212","Georg Brandes","10992","39","Directed","Stefan Zweig–Georg Brandes","1"
"Stefan Zweig","13212","Arthur Schnitzler","2121","37","Directed","Stefan Zweig–Arthur Schnitzler","4"
"Stefan Zweig","13212","André Antoine","2211","24","Directed","Stefan Zweig–André Antoine","1"
"Stefan Zweig","13212","William Shakespeare","2412","22","Directed","Stefan Zweig–William Shakespeare","1"
"Stefan Zweig","13212","Romain Rolland","12543","21","Directed","Stefan Zweig–Romain Rolland","17"
"Stefan Zweig","13212","Clara Katharina Pollaczek","12435","20","Directed","Stefan Zweig–Clara Katharina Pollaczek","1"
"Stefan Zweig","13212","Maurice Rémon","23787","17","Directed","Stefan Zweig–Maurice Rémon","1"
"Stefan Zweig","13212","Richard Specht","2456","16","Directed","Stefan Zweig–Richard Specht","2"
"Stefan Zweig","13212","Raoul Auernheimer","10788","15","Directed","Stefan Zweig–Raoul Auernheimer","2"
"Stefan Zweig","13212","Albert Steinrück","12837","13","Directed","Stefan Zweig–Albert Steinrück","1"
"Stefan Zweig","13212","Richard Rosenbaum","12556","13","Directed","Stefan Zweig–Richard Rosenbaum","4"
"Stefan Zweig","13212","Maurice Maeterlinck","12156","11","Directed","Stefan Zweig–Maurice Maeterlinck","2"
"Stefan Zweig","13212","Friedrich Hebbel","2404","11","Directed","Stefan Zweig–Friedrich Hebbel","2"
"Stefan Zweig","13212","Albert Bassermann","10844","10","Directed","Stefan Zweig–Albert Bassermann","1"
"Stefan Zweig","13212","Lew Nikolajewitsch Tolstoi","3739","10","Directed","Stefan Zweig–Lew Nikolajewitsch Tolstoi","2"
"Stefan Zweig","13212","Berta Zuckerkandl","2312","10","Directed","Stefan Zweig–Berta Zuckerkandl","3"
"Stefan Zweig","13212","Detlev von Liliencron","12071","9","Directed","Stefan Zweig–Detlev von Liliencron","1"
"Stefan Zweig","13212","Rembrandt van Rijn","5428","9","Directed","Stefan Zweig–Rembrandt van Rijn","1"
"Stefan Zweig","13212","Arnoldo Cappellini","14850","7","Directed","Stefan Zweig–Arnoldo Cappellini","1"
"Stefan Zweig","13212","Émile Zola","13194","7","Directed","Stefan Zweig–Émile Zola","1"
"Stefan Zweig","13212","Anatole France","4279","7","Directed","Stefan Zweig–Anatole France","2"
"Stefan Zweig","13212","Paul Morisse","156849","6","Directed","Stefan Zweig–Paul Morisse","5"
"Stefan Zweig","13212","Franz August Carl Maria Reisch","27687","6","Directed","Stefan Zweig–Franz August Carl Maria Reisch","1"
"Stefan Zweig","13212","Alzir Hella","18065","6","Directed","Stefan Zweig–Alzir Hella","1"
"Stefan Zweig","13212","Gustav Mahler","12163","6","Directed","Stefan Zweig–Gustav Mahler","1"
"Stefan Zweig","13212","Alfred von Winterstein","13136","5","Directed","Stefan Zweig–Alfred von Winterstein","1"
"Stefan Zweig","13212","Hugo Thimig","12948","5","Directed","Stefan Zweig–Hugo Thimig","1"
"Stefan Zweig","13212","Théodore de Wyzewa","27373","4","Directed","Stefan Zweig–Théodore de Wyzewa","1"
"Stefan Zweig","13212","Franz Werfel","13094","4","Directed","Stefan Zweig–Franz Werfel","2"
"Stefan Zweig","13212","Arnold Rosé","12570","4","Directed","Stefan Zweig–Arnold Rosé","2"
"Stefan Zweig","13212","Heinrich von Kleist","11933","4","Directed","Stefan Zweig–Heinrich von Kleist","1"
"Stefan Zweig","13212","Julio Álvarez del Vayo","295284","3","Directed","Stefan Zweig–Julio Álvarez del Vayo","3"
"Stefan Zweig","13212","Marceline Desbordes-Valmore","152062","3","Directed","Stefan Zweig–Marceline Desbordes-Valmore","3"
"Stefan Zweig","13212","Jakob von Winternitz","13132","3","Directed","Stefan Zweig–Jakob von Winternitz","3"
"Stefan Zweig","13212","Bruno Walter","13041","3","Directed","Stefan Zweig–Bruno Walter","1"
"Stefan Zweig","13212","Walther Rathenau","12471","3","Directed","Stefan Zweig–Walther Rathenau","1"
"Stefan Zweig","13212","Honoré de Balzac","10825","3","Directed","Stefan Zweig–Honoré de Balzac","1"
"Stefan Zweig","13212","Friderike Maria Zweig","4829","3","Directed","Stefan Zweig–Friderike Maria Zweig","3"
"Stefan Zweig","13212","Fjodor Mihajlovič Dostojevskij","4006","3","Directed","Stefan Zweig–Fjodor Mihajlovič Dostojevskij","1"
"Stefan Zweig","13212","George Bernard Shaw","2381","3","Directed","Stefan Zweig–George Bernard Shaw","2"
"Stefan Zweig","13212","Josef Popper-Lynkeus","2135","3","Directed","Stefan Zweig–Josef Popper-Lynkeus","1"
"Sigmund Freud","11370","Martha Freud","259642","2","Directed","Sigmund Freud–Martha Freud","2"
"Elsa Plessner","2128","Olga Schnitzler","2173","555","Directed","Elsa Plessner–Olga Schnitzler","3"
"Elsa Plessner","2128","Hermann Bahr","10815","223","Directed","Elsa Plessner–Hermann Bahr","4"
"Elsa Plessner","2128","Otto Brahm","10986","132","Directed","Elsa Plessner–Otto Brahm","5"
"Elsa Plessner","2128","Arthur Schnitzler","2121","37","Directed","Elsa Plessner–Arthur Schnitzler","1"
"Elsa Plessner","2128","Josef Kainz","11851","24","Directed","Elsa Plessner–Josef Kainz","1"
"Elsa Plessner","2128","Felix Dörmann","2425","14","Directed","Elsa Plessner–Felix Dörmann","1"
"Elsa Plessner","2128","Albert Langen","3379","10","Directed","Elsa Plessner–Albert Langen","1"
"Elsa Plessner","2128","Laura Marholm","12183","5","Directed","Elsa Plessner–Laura Marholm","1"
"Elsa Plessner","2128","Leo Feld","18308","4","Directed","Elsa Plessner–Leo Feld","1"
"Elsa Plessner","2128","Clementine Plessner","294750","3","Directed","Elsa Plessner–Clementine Plessner","3"
"Elsa Plessner","2128","Erich Ziegel","142471","3","Directed","Elsa Plessner–Erich Ziegel","3"
"Elsa Plessner","2128","Henning von Brüsewitz","113878","3","Directed","Elsa Plessner–Henning von Brüsewitz","1"
"Elsa Plessner","2128","Wilhelm Ginsberg","294754","2","Directed","Elsa Plessner–Wilhelm Ginsberg","2"
"Marie Herzfeld","11666","Hugo von Hofmannsthal","11740","300","Directed","Marie Herzfeld–Hugo von Hofmannsthal","2"
"Marie Herzfeld","11666","Georg Brandes","10992","39","Directed","Marie Herzfeld–Georg Brandes","2"
"Marie Herzfeld","11666","Arthur Schnitzler","2121","37","Directed","Marie Herzfeld–Arthur Schnitzler","1"
"Marie Herzfeld","11666","Johann Schnitzler","12695","28","Directed","Marie Herzfeld–Johann Schnitzler","1"
"Marie Herzfeld","11666","Karl Schönherr","12749","6","Directed","Marie Herzfeld–Karl Schönherr","1"
"Marie Herzfeld","11666","Peter Rotenstern","2992","5","Directed","Marie Herzfeld–Peter Rotenstern","2"
"Marie Herzfeld","11666","Heinrich Zimmer","13183","4","Directed","Marie Herzfeld–Heinrich Zimmer","1"
"Marie Herzfeld","11666","Marie Schey","24118","3","Directed","Marie Herzfeld–Marie Schey","1"
"Marie Herzfeld","11666","Alfred Spitzer","65479","2","Directed","Marie Herzfeld–Alfred Spitzer","1"
"Auguste Hauschner","2524","Guy de Maupassant","12201","8","Directed","Auguste Hauschner–Guy de Maupassant","1"
"Karin Michaëlis","4408","Olga Schnitzler","2173","555","Directed","Karin Michaëlis–Olga Schnitzler","1"
"Karin Michaëlis","4408","Peter Nansen","2357","19","Directed","Karin Michaëlis–Peter Nansen","1"
"Therese Rie-Andro","4836","Johann Wolfgang von Goethe","11461","49","Directed","Therese Rie-Andro–Johann Wolfgang von Goethe","1"
"Therese Rie-Andro","4836","Johann Schnitzler","12695","28","Directed","Therese Rie-Andro–Johann Schnitzler","2"
"Therese Rie-Andro","4836","Josef Kainz","11851","24","Directed","Therese Rie-Andro–Josef Kainz","1"
"Therese Rie-Andro","4836","William Shakespeare","2412","22","Directed","Therese Rie-Andro–William Shakespeare","1"
"Therese Rie-Andro","4836","Romain Rolland","12543","21","Directed","Therese Rie-Andro–Romain Rolland","2"
"Therese Rie-Andro","4836","Friedrich Nietzsche","12358","11","Directed","Therese Rie-Andro–Friedrich Nietzsche","1"
"Therese Rie-Andro","4836","Alexander Moissi","12274","7","Directed","Therese Rie-Andro–Alexander Moissi","1"
"Therese Rie-Andro","4836","Gustav Mahler","12163","6","Directed","Therese Rie-Andro–Gustav Mahler","1"
"Therese Rie-Andro","4836","Ernst von Dohnányi","11165","6","Directed","Therese Rie-Andro–Ernst von Dohnányi","1"
"Therese Rie-Andro","4836","Stefan Zweig","13212","4","Directed","Therese Rie-Andro–Stefan Zweig","1"
"Therese Rie-Andro","4836","Hans Pfitzner","2674","3","Directed","Therese Rie-Andro–Hans Pfitzner","3"
"Therese Rie-Andro","4836","Maximilian Herz","56051","2","Directed","Therese Rie-Andro–Maximilian Herz","2"
"Ludwig Ganghofer","11402","Otto Brahm","10986","132","Directed","Ludwig Ganghofer–Otto Brahm","1"
"Ludwig Ganghofer","11402","Ludwig Fulda","11391","15","Directed","Ludwig Ganghofer–Ludwig Fulda","1"
"Adalbert Franz Seligmann","12769","Max Eugen Burckhard","11036","57","Directed","Adalbert Franz Seligmann–Max Eugen Burckhard","1"
"Adalbert Franz Seligmann","12769","William Shakespeare","2412","22","Directed","Adalbert Franz Seligmann–William Shakespeare","1"
"Adalbert Franz Seligmann","12769","Siegfried Jacobsohn","11813","9","Directed","Adalbert Franz Seligmann–Siegfried Jacobsohn","1"
"Adalbert Franz Seligmann","12769","Alfred Polgar","2989","6","Directed","Adalbert Franz Seligmann–Alfred Polgar","1"
"Adalbert Franz Seligmann","12769","Heinrich Glücksmann","11454","5","Directed","Adalbert Franz Seligmann–Heinrich Glücksmann","1"
"Adalbert Franz Seligmann","12769","Heinrich von Kleist","11933","4","Directed","Adalbert Franz Seligmann–Heinrich von Kleist","1"
"Adalbert Franz Seligmann","12769","Hugo Wittmann","2739","3","Directed","Adalbert Franz Seligmann–Hugo Wittmann","1"
"Ferdinand von Saar","12602","Henrik Ibsen","11798","10","Directed","Ferdinand von Saar–Henrik Ibsen","1"
"Robert Adam","12438","Olga Schnitzler","2173","555","Directed","Robert Adam–Olga Schnitzler","1"
"Robert Adam","12438","Heinrich Schnitzler","12692","133","Directed","Robert Adam–Heinrich Schnitzler","1"
"Robert Adam","12438","Lili Cappellini","2238","54","Directed","Robert Adam–Lili Cappellini","2"
"Robert Adam","12438","Romain Rolland","12543","21","Directed","Robert Adam–Romain Rolland","1"
"Robert Adam","12438","Albert Steinrück","12837","13","Directed","Robert Adam–Albert Steinrück","2"
"Robert Adam","12438","Friedrich Nietzsche","12358","11","Directed","Robert Adam–Friedrich Nietzsche","1"
"Robert Adam","12438","Henrik Ibsen","11798","10","Directed","Robert Adam–Henrik Ibsen","1"
"Robert Adam","12438","Frieda Pollak","22728","9","Directed","Robert Adam–Frieda Pollak","2"
"Robert Adam","12438","Alexander Moissi","12274","7","Directed","Robert Adam–Alexander Moissi","1"
"Robert Adam","12438","Alexandre père Dumas","11190","7","Directed","Robert Adam–Alexandre père Dumas","6"
"Robert Adam","12438","Stefanie Bachrach","13653","5","Directed","Robert Adam–Stefanie Bachrach","1"
"Robert Adam","12438","Hugo Thimig","12948","5","Directed","Robert Adam–Hugo Thimig","1"
"Robert Adam","12438","Heinrich Glücksmann","11454","5","Directed","Robert Adam–Heinrich Glücksmann","3"
"Robert Adam","12438","Alexander Engel","11253","5","Directed","Robert Adam–Alexander Engel","1"
"Robert Adam","12438","Jesus","5539","5","Directed","Robert Adam–Jesus","1"
"Robert Adam","12438","Giacomo Girolamo Casanova","3145","5","Directed","Robert Adam–Giacomo Girolamo Casanova","1"
"Robert Adam","12438","Viktor Franz Patzner","29179","4","Directed","Robert Adam–Viktor Franz Patzner","4"
"Robert Adam","12438","Friedrich Rosenthal","5799","4","Directed","Robert Adam–Friedrich Rosenthal","3"
"Robert Adam","12438","Arthur Schopenhauer","5787","4","Directed","Robert Adam–Arthur Schopenhauer","1"
"Robert Adam","12438","Maria Pollak","29185","3","Directed","Robert Adam–Maria Pollak","3"
"Robert Adam","12438","Alfred Bernau","4040","3","Directed","Robert Adam–Alfred Bernau","3"
"Robert Adam","12438","Molière","3272","3","Directed","Robert Adam–Molière","1"
"Peter Altenberg","2147","Olga Schnitzler","2173","555","Directed","Peter Altenberg–Olga Schnitzler","1"
"Peter Altenberg","2147","Richard Beer-Hofmann","10863","397","Directed","Peter Altenberg–Richard Beer-Hofmann","2"
"Peter Altenberg","2147","Hugo von Hofmannsthal","11740","300","Directed","Peter Altenberg–Hugo von Hofmannsthal","2"
"Peter Altenberg","2147","Hermann Bahr","10815","223","Directed","Peter Altenberg–Hermann Bahr","1"
"Peter Altenberg","2147","Gustav Schwarzkopf","12740","93","Directed","Peter Altenberg–Gustav Schwarzkopf","1"
"Peter Altenberg","2147","Gerhart Hauptmann","11617","44","Directed","Peter Altenberg–Gerhart Hauptmann","2"
"Peter Altenberg","2147","Leo Ebermann","2157","18","Directed","Peter Altenberg–Leo Ebermann","1"
"Peter Altenberg","2147","Karl Richter","23360","7","Directed","Peter Altenberg–Karl Richter","5"
"Peter Altenberg","2147","Georg Engländer","2260","6","Directed","Peter Altenberg–Georg Engländer","3"
"Peter Altenberg","2147","Ernst Hartmann","11610","3","Directed","Peter Altenberg–Ernst Hartmann","1"
"Peter Altenberg","2147","Joris-Karl Huysmans","5449","3","Directed","Peter Altenberg–Joris-Karl Huysmans","1"
"Peter Altenberg","2147","Franz Hansy","2320","3","Directed","Peter Altenberg–Franz Hansy","2"
"Lou Andreas-Salomé","10762","Olga Schnitzler","2173","555","Directed","Lou Andreas-Salomé–Olga Schnitzler","1"
"Lou Andreas-Salomé","10762","Richard Beer-Hofmann","10863","397","Directed","Lou Andreas-Salomé–Richard Beer-Hofmann","1"
"Lou Andreas-Salomé","10762","Paul Goldmann","11485","165","Directed","Lou Andreas-Salomé–Paul Goldmann","3"
"Lou Andreas-Salomé","10762","Otto Brahm","10986","132","Directed","Lou Andreas-Salomé–Otto Brahm","1"
"Lou Andreas-Salomé","10762","Fedor Mamroth","4986","77","Directed","Lou Andreas-Salomé–Fedor Mamroth","1"
"Lou Andreas-Salomé","10762","Gerhart Hauptmann","11617","44","Directed","Lou Andreas-Salomé–Gerhart Hauptmann","2"
"Lou Andreas-Salomé","10762","Georg Brandes","10992","39","Directed","Lou Andreas-Salomé–Georg Brandes","1"
"Lou Andreas-Salomé","10762","Max Halbe","11565","7","Directed","Lou Andreas-Salomé–Max Halbe","1"
"Lou Andreas-Salomé","10762","Frieda von Bülow","5412","3","Directed","Lou Andreas-Salomé–Frieda von Bülow","3"
"Hermann Bahr","10815","Olga Schnitzler","2173","555","Directed","Hermann Bahr–Olga Schnitzler","102"
"Hermann Bahr","10815","Richard Beer-Hofmann","10863","397","Directed","Hermann Bahr–Richard Beer-Hofmann","11"
"Hermann Bahr","10815","Hugo von Hofmannsthal","11740","300","Directed","Hermann Bahr–Hugo von Hofmannsthal","19"
"Hermann Bahr","10815","Paul Goldmann","11485","165","Directed","Hermann Bahr–Paul Goldmann","2"
"Hermann Bahr","10815","Felix Salten","2167","140","Directed","Hermann Bahr–Felix Salten","12"
"Hermann Bahr","10815","Heinrich Schnitzler","12692","133","Directed","Hermann Bahr–Heinrich Schnitzler","9"
"Hermann Bahr","10815","Otto Brahm","10986","132","Directed","Hermann Bahr–Otto Brahm","15"
"Hermann Bahr","10815","Louise Schnitzler","12701","106","Directed","Hermann Bahr–Louise Schnitzler","1"
"Hermann Bahr","10815","Heinrich Kanner","11867","75","Directed","Hermann Bahr–Heinrich Kanner","39"
"Hermann Bahr","10815","Samuel Fischer","11324","67","Directed","Hermann Bahr–Samuel Fischer","7"
"Hermann Bahr","10815","Isidor Singer","12790","66","Directed","Hermann Bahr–Isidor Singer","40"
"Hermann Bahr","10815","Marie Reinhard","2378","61","Directed","Hermann Bahr–Marie Reinhard","1"
"Hermann Bahr","10815","Elisabeth Steinrück","2315","59","Directed","Hermann Bahr–Elisabeth Steinrück","1"
"Hermann Bahr","10815","Gertrude von Hofmannsthal","2292","58","Directed","Hermann Bahr–Gertrude von Hofmannsthal","1"
"Hermann Bahr","10815","Max Eugen Burckhard","11036","57","Directed","Hermann Bahr–Max Eugen Burckhard","14"
"Hermann Bahr","10815","Julius Schnitzler","12698","56","Directed","Hermann Bahr–Julius Schnitzler","5"
"Hermann Bahr","10815","Lili Cappellini","2238","54","Directed","Hermann Bahr–Lili Cappellini","3"
"Hermann Bahr","10815","Johann Wolfgang von Goethe","11461","49","Directed","Hermann Bahr–Johann Wolfgang von Goethe","1"
"Hermann Bahr","10815","Paul Schlenther","12671","46","Directed","Hermann Bahr–Paul Schlenther","2"
"Hermann Bahr","10815","Georg Hirschfeld","11701","44","Directed","Hermann Bahr–Georg Hirschfeld","2"
"Hermann Bahr","10815","Leo Van-Jung","26392","43","Directed","Hermann Bahr–Leo Van-Jung","1"
"Hermann Bahr","10815","Adele Sandrock","12618","42","Directed","Hermann Bahr–Adele Sandrock","3"
"Hermann Bahr","10815","Georg Brandes","10992","39","Directed","Hermann Bahr–Georg Brandes","1"
"Hermann Bahr","10815","Max Reinhardt","12504","38","Directed","Hermann Bahr–Max Reinhardt","12"
"Hermann Bahr","10815","Arthur Schnitzler","2121","37","Directed","Hermann Bahr–Arthur Schnitzler","3"
"Hermann Bahr","10815","Peter Altenberg","2147","35","Directed","Hermann Bahr–Peter Altenberg","9"
"Hermann Bahr","10815","Karl Kraus","11988","33","Directed","Hermann Bahr–Karl Kraus","2"
"Hermann Bahr","10815","Leopold von Andrian-Werburg","10765","32","Directed","Hermann Bahr–Leopold von Andrian-Werburg","4"
"Hermann Bahr","10815","Anna Bahr-Mildenburg","10818","31","Directed","Hermann Bahr–Anna Bahr-Mildenburg","30"
"Hermann Bahr","10815","Josef Kainz","11851","24","Directed","Hermann Bahr–Josef Kainz","1"
"Hermann Bahr","10815","André Antoine","2211","24","Directed","Hermann Bahr–André Antoine","2"
"Hermann Bahr","10815","Maximilian Harden","11581","21","Directed","Hermann Bahr–Maximilian Harden","1"
"Hermann Bahr","10815","Alfred von Berger","10883","20","Directed","Hermann Bahr–Alfred von Berger","4"
"Hermann Bahr","10815","Hermann Sudermann","12899","19","Directed","Hermann Bahr–Hermann Sudermann","1"
"Hermann Bahr","10815","Emanuel Reicher","12491","19","Directed","Hermann Bahr–Emanuel Reicher","3"
"Hermann Bahr","10815","Peter Nansen","2357","19","Directed","Hermann Bahr–Peter Nansen","1"
"Hermann Bahr","10815","Leo Ebermann","2157","18","Directed","Hermann Bahr–Leo Ebermann","1"
"Hermann Bahr","10815","Siegfried Trebitsch","12968","17","Directed","Hermann Bahr–Siegfried Trebitsch","4"
"Hermann Bahr","10815","Friedrich Mitterwurzer","12265","17","Directed","Hermann Bahr–Friedrich Mitterwurzer","2"
"Hermann Bahr","10815","Irene Triesch","12977","16","Directed","Hermann Bahr–Irene Triesch","1"
"Hermann Bahr","10815","Ludwig Fulda","11391","15","Directed","Hermann Bahr–Ludwig Fulda","1"
"Hermann Bahr","10815","Carl Karlweis","13082","14","Directed","Hermann Bahr–Carl Karlweis","3"
"Hermann Bahr","10815","Markus Hajek","2284","14","Directed","Hermann Bahr–Markus Hajek","1"
"Hermann Bahr","10815","Julius Bauer","2150","14","Directed","Hermann Bahr–Julius Bauer","1"
"Hermann Bahr","10815","Gilbert Otto Neumann-Hofer","12348","13","Directed","Hermann Bahr–Gilbert Otto Neumann-Hofer","4"
"Hermann Bahr","10815","Emerich von Bukovics","2161","13","Directed","Hermann Bahr–Emerich von Bukovics","9"
"Hermann Bahr","10815","Ludwig Speidel","12816","12","Directed","Hermann Bahr–Ludwig Speidel","1"
"Hermann Bahr","10815","Agnes Sorma","2299","12","Directed","Hermann Bahr–Agnes Sorma","1"
"Hermann Bahr","10815","Maurice Maeterlinck","12156","11","Directed","Hermann Bahr–Maurice Maeterlinck","1"
"Hermann Bahr","10815","Rudolf Rittner","12530","10","Directed","Hermann Bahr–Rudolf Rittner","2"
"Hermann Bahr","10815","Albert Bassermann","10844","10","Directed","Hermann Bahr–Albert Bassermann","3"
"Hermann Bahr","10815","Berta Zuckerkandl","2312","10","Directed","Hermann Bahr–Berta Zuckerkandl","1"
"Hermann Bahr","10815","Frieda Pollak","22728","9","Directed","Hermann Bahr–Frieda Pollak","1"
"Hermann Bahr","10815","Ferry Bératon","14756","9","Directed","Hermann Bahr–Ferry Bératon","1"
"Hermann Bahr","10815","Clemens von Franckenstein","3130","9","Directed","Hermann Bahr–Clemens von Franckenstein","1"
"Hermann Bahr","10815","Richard Strauss","12870","8","Directed","Hermann Bahr–Richard Strauss","1"
"Hermann Bahr","10815","Eduard Pötzl","12460","8","Directed","Hermann Bahr–Eduard Pötzl","3"
"Hermann Bahr","10815","Lucie Höflich","11791","8","Directed","Hermann Bahr–Lucie Höflich","6"
"Hermann Bahr","10815","Eleonora Duse","11201","8","Directed","Hermann Bahr–Eleonora Duse","2"
"Hermann Bahr","10815","W. Fred","2226","8","Directed","Hermann Bahr–W. Fred","1"
"Hermann Bahr","10815","Gabriele D’Annunzio","2142","8","Directed","Hermann Bahr–Gabriele D’Annunzio","2"
"Hermann Bahr","10815","Karl Richter","23360","7","Directed","Hermann Bahr–Karl Richter","2"
"Hermann Bahr","10815","Alexander Moissi","12274","7","Directed","Hermann Bahr–Alexander Moissi","1"
"Hermann Bahr","10815","Franz Grillparzer","11518","7","Directed","Hermann Bahr–Franz Grillparzer","1"
"Hermann Bahr","10815","Adalbert von Goldschmidt","11491","7","Directed","Hermann Bahr–Adalbert von Goldschmidt","1"
"Hermann Bahr","10815","Margarethe Kainz","2273","7","Directed","Hermann Bahr–Margarethe Kainz","2"
"Hermann Bahr","10815","Stephan Epstein","2199","7","Directed","Hermann Bahr–Stephan Epstein","5"
"Hermann Bahr","10815","Franz August Carl Maria Reisch","27687","6","Directed","Hermann Bahr–Franz August Carl Maria Reisch","1"
"Hermann Bahr","10815","Gustav Mahler","12163","6","Directed","Hermann Bahr–Gustav Mahler","1"
"Hermann Bahr","10815","Gustav Kadelburg","11845","6","Directed","Hermann Bahr–Gustav Kadelburg","1"
"Hermann Bahr","10815","Georg Engländer","2260","6","Directed","Hermann Bahr–Georg Engländer","3"
"Hermann Bahr","10815","Moritz Coschell","28645","5","Directed","Hermann Bahr–Moritz Coschell","1"
"Hermann Bahr","10815","Rosa Bahr","13682","5","Directed","Hermann Bahr–Rosa Bahr","2"
"Hermann Bahr","10815","Richard Wagner","13024","5","Directed","Hermann Bahr–Richard Wagner","1"
"Hermann Bahr","10815","Albert von Speidel","12813","5","Directed","Hermann Bahr–Albert von Speidel","4"
"Hermann Bahr","10815","Ferdinand von Saar","12602","5","Directed","Hermann Bahr–Ferdinand von Saar","2"
"Hermann Bahr","10815","Peter Rotenstern","2992","5","Directed","Hermann Bahr–Peter Rotenstern","1"
"Hermann Bahr","10815","Vincenz Chiavacci","2154","5","Directed","Hermann Bahr–Vincenz Chiavacci","2"
"Hermann Bahr","10815","Robert Michel","12254","4","Directed","Hermann Bahr–Robert Michel","2"
"Hermann Bahr","10815","Karl Langkammer","12037","4","Directed","Hermann Bahr–Karl Langkammer","2"
"Hermann Bahr","10815","Hedwig Bleibtreu","10959","4","Directed","Hermann Bahr–Hedwig Bleibtreu","1"
"Hermann Bahr","10815","Albert Heine","2743","4","Directed","Hermann Bahr–Albert Heine","1"
"Hermann Bahr","10815","Helene Ritscher","2303","4","Directed","Hermann Bahr–Helene Ritscher","4"
"Hermann Bahr","10815","Richard Vallentin","2235","4","Directed","Hermann Bahr–Richard Vallentin","3"
"Hermann Bahr","10815","Elvira Leontine Hervay von Kirchberg","2221","4","Directed","Hermann Bahr–Elvira Leontine Hervay von Kirchberg","1"
"Hermann Bahr","10815","Edgar von Karg-Bebenburg","2219","4","Directed","Hermann Bahr–Edgar von Karg-Bebenburg","1"
"Hermann Bahr","10815","Wilhelm Singer","2202","4","Directed","Hermann Bahr–Wilhelm Singer","2"
"Hermann Bahr","10815","Otto Tressler","12971","3","Directed","Hermann Bahr–Otto Tressler","1"
"Hermann Bahr","10815","Georg Reimers","12498","3","Directed","Hermann Bahr–Georg Reimers","1"
"Hermann Bahr","10815","Max Liebermann","12068","3","Directed","Hermann Bahr–Max Liebermann","1"
"Hermann Bahr","10815","Heinrich Kadelburg","11848","3","Directed","Hermann Bahr–Heinrich Kadelburg","1"
"Hermann Bahr","10815","Hugo Heller","11646","3","Directed","Hermann Bahr–Hugo Heller","2"
"Hermann Bahr","10815","Ernst Hartmann","11610","3","Directed","Hermann Bahr–Ernst Hartmann","1"
"Hermann Bahr","10815","Alfred Gerasch","11423","3","Directed","Hermann Bahr–Alfred Gerasch","2"
"Hermann Bahr","10815","Fritz Freund","11374","3","Directed","Hermann Bahr–Fritz Freund","1"
"Hermann Bahr","10815","Gustave Flaubert","11330","3","Directed","Hermann Bahr–Gustave Flaubert","1"
"Hermann Bahr","10815","Herbert Eulenberg","11273","3","Directed","Hermann Bahr–Herbert Eulenberg","1"
"Hermann Bahr","10815","Ludwig van Beethoven","10866","3","Directed","Hermann Bahr–Ludwig van Beethoven","1"
"Hermann Bahr","10815","Fjodor Mihajlovič Dostojevskij","4006","3","Directed","Hermann Bahr–Fjodor Mihajlovič Dostojevskij","1"
"Hermann Bahr","10815","Ilka Pálmay","2362","3","Directed","Hermann Bahr–Ilka Pálmay","2"
"Hermann Bahr","10815","Franz Hansy","2320","3","Directed","Hermann Bahr–Franz Hansy","1"
"Hermann Bahr","10815","Scofield Thayer","2276","3","Directed","Hermann Bahr–Scofield Thayer","1"
"Hermann Bahr","10815","Lotte Medelsky","2252","3","Directed","Hermann Bahr–Lotte Medelsky","1"
"Hermann Bahr","10815","Hans Pagay","2232","3","Directed","Hermann Bahr–Hans Pagay","2"
"Hermann Bahr","10815","Josef Popper-Lynkeus","2135","3","Directed","Hermann Bahr–Josef Popper-Lynkeus","2"
"Richard Beer-Hofmann","10863","Olga Schnitzler","2173","555","Directed","Richard Beer-Hofmann–Olga Schnitzler","63"
"Richard Beer-Hofmann","10863","Hugo von Hofmannsthal","11740","300","Directed","Richard Beer-Hofmann–Hugo von Hofmannsthal","124"
"Richard Beer-Hofmann","10863","Hermann Bahr","10815","223","Directed","Richard Beer-Hofmann–Hermann Bahr","33"
"Richard Beer-Hofmann","10863","Paul Goldmann","11485","165","Directed","Richard Beer-Hofmann–Paul Goldmann","70"
"Richard Beer-Hofmann","10863","Felix Salten","2167","140","Directed","Richard Beer-Hofmann–Felix Salten","50"
