Source,CorrID,Target,PersID,Overallcount,Type,Label,Weight
"Hugo von Hofmannsthal","11740","Hermann von Keyserling","8190","1","Directed","Hugo von Hofmannsthal–Hermann von Keyserling","1"
"Hugo von Hofmannsthal","11740","August von Kotzebue","8316","1","Directed","Hugo von Hofmannsthal–August von Kotzebue","1"
"Hugo von Hofmannsthal","11740","Auguste Rodin","9554","1","Directed","Hugo von Hofmannsthal–Auguste Rodin","1"
"Hugo von Hofmannsthal","11740","Richard von Schaukal","9674","1","Directed","Hugo von Hofmannsthal–Richard von Schaukal","1"
"Hugo von Hofmannsthal","11740","Moritz von Schwind","9814","2","Directed","Hugo von Hofmannsthal–Moritz von Schwind","1"
"Hugo von Hofmannsthal","11740","Johanna Terwin","10191","1","Directed","Hugo von Hofmannsthal–Johanna Terwin","1"
"Hugo von Hofmannsthal","11740","Gustav Waldau","10413","1","Directed","Hugo von Hofmannsthal–Gustav Waldau","1"
"Hugo von Hofmannsthal","11740","Erich J. Wolff","10589","1","Directed","Hugo von Hofmannsthal–Erich J. Wolff","1"
"Hugo von Hofmannsthal","11740","Heinz Schulbaur","10736","1","Directed","Hugo von Hofmannsthal–Heinz Schulbaur","1"
"Hugo von Hofmannsthal","11740","Victor Barnowsky","10833","1","Directed","Hugo von Hofmannsthal–Victor Barnowsky","1"
"Hugo von Hofmannsthal","11740","Eduard von Bauernfeld","10854","2","Directed","Hugo von Hofmannsthal–Eduard von Bauernfeld","1"
"Hugo von Hofmannsthal","11740","Ludwig van Beethoven","10866","3","Directed","Hugo von Hofmannsthal–Ludwig van Beethoven","1"
"Hugo von Hofmannsthal","11740","Anton Bettelheim","10912","2","Directed","Hugo von Hofmannsthal–Anton Bettelheim","1"
"Hugo von Hofmannsthal","11740","Franz Blei","10955","2","Directed","Hugo von Hofmannsthal–Franz Blei","1"
"Hugo von Hofmannsthal","11740","Hedwig Bleibtreu","10959","4","Directed","Hugo von Hofmannsthal–Hedwig Bleibtreu","1"
"Hugo von Hofmannsthal","11740","Paul Brann","10998","2","Directed","Hugo von Hofmannsthal–Paul Brann","1"
"Hugo von Hofmannsthal","11740","Erhard Buschbeck","11054","1","Directed","Hugo von Hofmannsthal–Erhard Buschbeck","1"
"Hugo von Hofmannsthal","11740","Ernst von Dohnányi","11165","6","Directed","Hugo von Hofmannsthal–Ernst von Dohnányi","1"
"Hugo von Hofmannsthal","11740","Maurice Donnay","11168","4","Directed","Hugo von Hofmannsthal–Maurice Donnay","1"
"Hugo von Hofmannsthal","11740","Alexandre père Dumas","11190","7","Directed","Hugo von Hofmannsthal–Alexandre père Dumas","1"
"Hugo von Hofmannsthal","11740","Anton Edthofer","11224","1","Directed","Hugo von Hofmannsthal–Anton Edthofer","1"
"Hugo von Hofmannsthal","11740","Paul Eger","11227","2","Directed","Hugo von Hofmannsthal–Paul Eger","1"
"Hugo von Hofmannsthal","11740","Joseph von Eichendorff","11233","1","Directed","Hugo von Hofmannsthal–Joseph von Eichendorff","1"
"Hugo von Hofmannsthal","11740","Georg von Franckenstein","11359","1","Directed","Hugo von Hofmannsthal–Georg von Franckenstein","1"
"Hugo von Hofmannsthal","11740","Sigmund Freud","11370","1","Directed","Hugo von Hofmannsthal–Sigmund Freud","1"
"Hugo von Hofmannsthal","11740","Alfred Hermann Fried","11381","1","Directed","Hugo von Hofmannsthal–Alfred Hermann Fried","1"
"Hugo von Hofmannsthal","11740","Carl Adolph Friese","11388","1","Directed","Hugo von Hofmannsthal–Carl Adolph Friese","1"
"Hugo von Hofmannsthal","11740","Julius von Gans-Ludassy","11406","22","Directed","Hugo von Hofmannsthal–Julius von Gans-Ludassy","1"
"Hugo von Hofmannsthal","11740","Alfred Gerasch","11423","3","Directed","Hugo von Hofmannsthal–Alfred Gerasch","1"
"Hugo von Hofmannsthal","11740","Karl Gutzkow","11555","2","Directed","Hugo von Hofmannsthal–Karl Gutzkow","1"
"Hugo von Hofmannsthal","11740","Ernst Hartmann","11610","3","Directed","Hugo von Hofmannsthal–Ernst Hartmann","1"
"Hugo von Hofmannsthal","11740","Heinrich Heine","11640","4","Directed","Hugo von Hofmannsthal–Heinrich Heine","1"
"Hugo von Hofmannsthal","11740","Abel Hermant","11657","3","Directed","Hugo von Hofmannsthal–Abel Hermant","1"
"Hugo von Hofmannsthal","11740","Carl Hochsinger","11718","1","Directed","Hugo von Hofmannsthal–Carl Hochsinger","1"
"Hugo von Hofmannsthal","11740","Emil Höfer","11788","2","Directed","Hugo von Hofmannsthal–Emil Höfer","1"
"Hugo von Hofmannsthal","11740","Lucie Höflich","11791","8","Directed","Hugo von Hofmannsthal–Lucie Höflich","1"
"Hugo von Hofmannsthal","11740","Henrik Ibsen","11798","10","Directed","Hugo von Hofmannsthal–Henrik Ibsen","1"
"Hugo von Hofmannsthal","11740","Anna Kallina","11860","3","Directed","Hugo von Hofmannsthal–Anna Kallina","1"
"Hugo von Hofmannsthal","11740","Rudolf Kayser","11891","1","Directed","Hugo von Hofmannsthal–Rudolf Kayser","1"
"Hugo von Hofmannsthal","11740","Leopold Kramer","11981","4","Directed","Hugo von Hofmannsthal–Leopold Kramer","1"
"Hugo von Hofmannsthal","11740","Otto Ludwig","12129","1","Directed","Hugo von Hofmannsthal–Otto Ludwig","1"
"Hugo von Hofmannsthal","11740","Raphael Löwenfeld","12140","6","Directed","Hugo von Hofmannsthal–Raphael Löwenfeld","1"
"Hugo von Hofmannsthal","11740","Heinrich Mann","12170","6","Directed","Hugo von Hofmannsthal–Heinrich Mann","1"
"Hugo von Hofmannsthal","11740","Thomas Mann","12176","3","Directed","Hugo von Hofmannsthal–Thomas Mann","1"
"Hugo von Hofmannsthal","11740","Laura Marholm","12183","4","Directed","Hugo von Hofmannsthal–Laura Marholm","1"
"Hugo von Hofmannsthal","11740","Richard Muther","12319","2","Directed","Hugo von Hofmannsthal–Richard Muther","1"
"Hugo von Hofmannsthal","11740","Johann Nepomuk Nestroy","12338","1","Directed","Hugo von Hofmannsthal–Johann Nepomuk Nestroy","1"
"Hugo von Hofmannsthal","11740","Engelbert Pernerstorfer","12408","3","Directed","Hugo von Hofmannsthal–Engelbert Pernerstorfer","1"
"Hugo von Hofmannsthal","11740","Josef Redlich","12481","1","Directed","Hugo von Hofmannsthal–Josef Redlich","1"
"Hugo von Hofmannsthal","11740","Georg Reimers","12498","3","Directed","Hugo von Hofmannsthal–Georg Reimers","1"
"Hugo von Hofmannsthal","11740","Rudolf Rittner","12530","10","Directed","Hugo von Hofmannsthal–Rudolf Rittner","1"
"Hugo von Hofmannsthal","11740","Ida Roland","12540","1","Directed","Hugo von Hofmannsthal–Ida Roland","1"
"Hugo von Hofmannsthal","11740","Karl Peter Rosner","12564","5","Directed","Hugo von Hofmannsthal–Karl Peter Rosner","1"
"Hugo von Hofmannsthal","11740","Anton Rückauf","12598","1","Directed","Hugo von Hofmannsthal–Anton Rückauf","1"
"Hugo von Hofmannsthal","11740","Charles Augustin de Sainte-Beuve","12608","1","Directed","Hugo von Hofmannsthal–Charles Augustin de Sainte-Beuve","1"
"Hugo von Hofmannsthal","11740","Wilhelmine Sandrock","12621","2","Directed","Hugo von Hofmannsthal–Wilhelmine Sandrock","1"
"Hugo von Hofmannsthal","11740","Sigmund Schlesinger","12674","1","Directed","Hugo von Hofmannsthal–Sigmund Schlesinger","1"
"Hugo von Hofmannsthal","11740","Erich Schmidt","12678","2","Directed","Hugo von Hofmannsthal–Erich Schmidt","1"
"Hugo von Hofmannsthal","11740","Rudolf Alexander Schröder","12722","3","Directed","Hugo von Hofmannsthal–Rudolf Alexander Schröder","1"
"Hugo von Hofmannsthal","11740","Falk Schupp","12737","1","Directed","Hugo von Hofmannsthal–Falk Schupp","1"
"Hugo von Hofmannsthal","11740","Adalbert Stifter","12851","1","Directed","Hugo von Hofmannsthal–Adalbert Stifter","1"
"Hugo von Hofmannsthal","11740","Hippolyte Taine","12913","2","Directed","Hugo von Hofmannsthal–Hippolyte Taine","1"
"Hugo von Hofmannsthal","11740","Siegfried Trebitsch","12968","16","Directed","Hugo von Hofmannsthal–Siegfried Trebitsch","1"
"Hugo von Hofmannsthal","11740","Irene Triesch","12977","15","Directed","Hugo von Hofmannsthal–Irene Triesch","1"
"Hugo von Hofmannsthal","11740","Karl Gustav Vollmoeller","13014","2","Directed","Hugo von Hofmannsthal–Karl Gustav Vollmoeller","1"
"Hugo von Hofmannsthal","11740","Bruno Walter","13041","2","Directed","Hugo von Hofmannsthal–Bruno Walter","1"
"Hugo von Hofmannsthal","11740","Frank Wedekind","13068","3","Directed","Hugo von Hofmannsthal–Frank Wedekind","1"
"Hugo von Hofmannsthal","11740","Edmund Wengraf","13088","10","Directed","Hugo von Hofmannsthal–Edmund Wengraf","1"
"Hugo von Hofmannsthal","11740","Ernst von Wolzogen","13169","5","Directed","Hugo von Hofmannsthal–Ernst von Wolzogen","1"
"Hugo von Hofmannsthal","11740","Rosa Bahr","13682","5","Directed","Hugo von Hofmannsthal–Rosa Bahr","1"
"Hugo von Hofmannsthal","11740","Hermann Beer","13913","13","Directed","Hugo von Hofmannsthal–Hermann Beer","1"
"Hugo von Hofmannsthal","11740","Marianne Benedict","13970","1","Directed","Hugo von Hofmannsthal–Marianne Benedict","1"
"Hugo von Hofmannsthal","11740","Josef von Bezecný","14179","3","Directed","Hugo von Hofmannsthal–Josef von Bezecný","1"
"Hugo von Hofmannsthal","11740","Geneviève Bianquis","14187","1","Directed","Hugo von Hofmannsthal–Geneviève Bianquis","1"
"Hugo von Hofmannsthal","11740","Moritz Broda","14581","1","Directed","Hugo von Hofmannsthal–Moritz Broda","1"
"Hugo von Hofmannsthal","11740","Rudolf Burger","14711","3","Directed","Hugo von Hofmannsthal–Rudolf Burger","1"
"Hugo von Hofmannsthal","11740","Rosa Freudenthal","16560","9","Directed","Hugo von Hofmannsthal–Rosa Freudenthal","1"
"Hugo von Hofmannsthal","11740","Louis Philipp Friedmann","16658","3","Directed","Hugo von Hofmannsthal–Louis Philipp Friedmann","1"
"Hugo von Hofmannsthal","11740","Josefine Glöckner","17109","1","Directed","Hugo von Hofmannsthal–Josefine Glöckner","1"
"Hugo von Hofmannsthal","11740","Gustave Guiches","17522","1","Directed","Hugo von Hofmannsthal–Gustave Guiches","1"
"Hugo von Hofmannsthal","11740","Philipp von Haas-Teichen","17684","1","Directed","Hugo von Hofmannsthal–Philipp von Haas-Teichen","1"
"Hugo von Hofmannsthal","11740","Paul Ernest Hervieu","18201","2","Directed","Hugo von Hofmannsthal–Paul Ernest Hervieu","1"
"Hugo von Hofmannsthal","11740","Viktor von Horsetzky-Hornthal","18567","1","Directed","Hugo von Hofmannsthal–Viktor von Horsetzky-Hornthal","1"
"Hugo von Hofmannsthal","11740","Jaques Joachim","18870","6","Directed","Hugo von Hofmannsthal–Jaques Joachim","1"
"Hugo von Hofmannsthal","11740","Clara Jonas","18900","1","Directed","Hugo von Hofmannsthal–Clara Jonas","1"
"Hugo von Hofmannsthal","11740","Søren Aabye Kierkegaard","19317","1","Directed","Hugo von Hofmannsthal–Søren Aabye Kierkegaard","1"
"Hugo von Hofmannsthal","11740","Friedrich Maximilian von Klinger","19441","1","Directed","Hugo von Hofmannsthal–Friedrich Maximilian von Klinger","1"
"Hugo von Hofmannsthal","11740","Dorothea Kohnberger","19509","1","Directed","Hugo von Hofmannsthal–Dorothea Kohnberger","1"
"Hugo von Hofmannsthal","11740","Camilla Landi","20066","1","Directed","Hugo von Hofmannsthal–Camilla Landi","1"
"Hugo von Hofmannsthal","11740","Ludwig Lobmeyr","20537","1","Directed","Hugo von Hofmannsthal–Ludwig Lobmeyr","1"
"Hugo von Hofmannsthal","11740","Louis Loeb","20548","1","Directed","Hugo von Hofmannsthal–Louis Loeb","1"
"Hugo von Hofmannsthal","11740","Anna Loew","20562","4","Directed","Hugo von Hofmannsthal–Anna Loew","1"
"Hugo von Hofmannsthal","11740","Bernardino Luini","20676","1","Directed","Hugo von Hofmannsthal–Bernardino Luini","1"
"Hugo von Hofmannsthal","11740","Felix Markbreiter","21028","2","Directed","Hugo von Hofmannsthal–Felix Markbreiter","1"
"Hugo von Hofmannsthal","11740","Oskar Mayer","21236","12","Directed","Hugo von Hofmannsthal–Oskar Mayer","1"
"Hugo von Hofmannsthal","11740","Heinrich Noren","22001","1","Directed","Hugo von Hofmannsthal–Heinrich Noren","1"
"Hugo von Hofmannsthal","11740","Thomas Otway","22269","1","Directed","Hugo von Hofmannsthal–Thomas Otway","1"
"Hugo von Hofmannsthal","11740","Leopold Petter","22474","6","Directed","Hugo von Hofmannsthal–Leopold Petter","1"
"Hugo von Hofmannsthal","11740","Carl Reinhard","23209","1","Directed","Hugo von Hofmannsthal–Carl Reinhard","1"
"Hugo von Hofmannsthal","11740","Therese Reinhard","23215","1","Directed","Hugo von Hofmannsthal–Therese Reinhard","1"
"Hugo von Hofmannsthal","11740","Réjane","23784","3","Directed","Hugo von Hofmannsthal–Réjane","1"
"Hugo von Hofmannsthal","11740","Ruth Saint Denis","23876","1","Directed","Hugo von Hofmannsthal–Ruth Saint Denis","1"
"Hugo von Hofmannsthal","11740","Ottilie Salten","23918","87","Directed","Hugo von Hofmannsthal–Ottilie Salten","1"
"Hugo von Hofmannsthal","11740","Bertha Schimitschek","24186","1","Directed","Hugo von Hofmannsthal–Bertha Schimitschek","1"
"Hugo von Hofmannsthal","11740","Helene Schnitzler","24423","14","Directed","Hugo von Hofmannsthal–Helene Schnitzler","1"
"Hugo von Hofmannsthal","11740","Joseph Schreiber","24499","4","Directed","Hugo von Hofmannsthal–Joseph Schreiber","1"
"Hugo von Hofmannsthal","11740","Max Schwarzkopf","24648","1","Directed","Hugo von Hofmannsthal–Max Schwarzkopf","1"
"Hugo von Hofmannsthal","11740","Rudolf Schwarzkopf","24651","2","Directed","Hugo von Hofmannsthal–Rudolf Schwarzkopf","1"
"Hugo von Hofmannsthal","11740","Joseph von Schönborn","24691","1","Directed","Hugo von Hofmannsthal–Joseph von Schönborn","1"
"Hugo von Hofmannsthal","11740","Gustav Seidler","24779","1","Directed","Hugo von Hofmannsthal–Gustav Seidler","1"
"Hugo von Hofmannsthal","11740","Geza Silberer","24919","1","Directed","Hugo von Hofmannsthal–Geza Silberer","1"
"Hugo von Hofmannsthal","11740","Julius Stern","25488","1","Directed","Hugo von Hofmannsthal–Julius Stern","1"
"Hugo von Hofmannsthal","11740","Adele von Suppé","25739","2","Directed","Hugo von Hofmannsthal–Adele von Suppé","1"
"Hugo von Hofmannsthal","11740","Tizian","26079","3","Directed","Hugo von Hofmannsthal–Tizian","1"
"Hugo von Hofmannsthal","11740","Boris Van-Jung","26388","2","Directed","Hugo von Hofmannsthal–Boris Van-Jung","1"
"Hugo von Hofmannsthal","11740","Hanns Wagner","26570","1","Directed","Hugo von Hofmannsthal–Hanns Wagner","1"
"Hugo von Hofmannsthal","11740","Adolf Weisse","26880","1","Directed","Hugo von Hofmannsthal–Adolf Weisse","1"
"Hugo von Hofmannsthal","11740","Bernhard Wetzler","27042","1","Directed","Hugo von Hofmannsthal–Bernhard Wetzler","1"
"Hugo von Hofmannsthal","11740","Grethe Wiesenthal","27100","1","Directed","Hugo von Hofmannsthal–Grethe Wiesenthal","1"
"Hugo von Hofmannsthal","11740","Alexander von Zemlinsky","27460","1","Directed","Hugo von Hofmannsthal–Alexander von Zemlinsky","1"
"Hugo von Hofmannsthal","11740","Christoph Zimmer","27503","1","Directed","Hugo von Hofmannsthal–Christoph Zimmer","1"
"Hugo von Hofmannsthal","11740","Bertha Ober","27700","1","Directed","Hugo von Hofmannsthal–Bertha Ober","1"
"Hugo von Hofmannsthal","11740","?? [Italienischlehrerin in Wien]","27705","1","Directed","Hugo von Hofmannsthal–?? [Italienischlehrerin in Wien]","1"
"Hugo von Hofmannsthal","11740","?? [Schweinehirt in Bad Fusch]","27759","1","Directed","Hugo von Hofmannsthal–?? [Schweinehirt in Bad Fusch]","1"
"Hugo von Hofmannsthal","11740","?? [Präsident der Akademischen Vereinigung]","27760","1","Directed","Hugo von Hofmannsthal–?? [Präsident der Akademischen Vereinigung]","1"
"Hugo von Hofmannsthal","11740","?? [Russin]","27761","1","Directed","Hugo von Hofmannsthal–?? [Russin]","1"
"Hugo von Hofmannsthal","11740","?? [Badekabinenvermieterin in Strobl]","27762","1","Directed","Hugo von Hofmannsthal–?? [Badekabinenvermieterin in Strobl]","1"
"Hugo von Hofmannsthal","11740","Karl Eduard Vehse","27903","2","Directed","Hugo von Hofmannsthal–Karl Eduard Vehse","1"
"Hugo von Hofmannsthal","11740","Magda Pollaczek","28022","1","Directed","Hugo von Hofmannsthal–Magda Pollaczek","1"
"Hugo von Hofmannsthal","11740","Alice Leo","28111","1","Directed","Hugo von Hofmannsthal–Alice Leo","1"
"Hugo von Hofmannsthal","11740","Regina Loeb","28299","1","Directed","Hugo von Hofmannsthal–Regina Loeb","1"
"Hugo von Hofmannsthal","11740","Elisa Béha","28511","1","Directed","Hugo von Hofmannsthal–Elisa Béha","1"
"Hugo von Hofmannsthal","11740","Leopold Geiringer","28530","3","Directed","Hugo von Hofmannsthal–Leopold Geiringer","1"
"Hugo von Hofmannsthal","11740","Bertha Hofmann","28533","1","Directed","Hugo von Hofmannsthal–Bertha Hofmann","1"
"Hugo von Hofmannsthal","11740","Arnold Bauer","28535","1","Directed","Hugo von Hofmannsthal–Arnold Bauer","1"
"Hugo von Hofmannsthal","11740","Bronisław Huberman","28539","3","Directed","Hugo von Hofmannsthal–Bronisław Huberman","1"
"Hugo von Hofmannsthal","11740","Lilli Lehmann","28827","1","Directed","Hugo von Hofmannsthal–Lilli Lehmann","1"
"Hugo von Hofmannsthal","11740","Arnold Schereschewsky","28902","1","Directed","Hugo von Hofmannsthal–Arnold Schereschewsky","1"
"Hugo von Hofmannsthal","11740","Levi","28947","1","Directed","Hugo von Hofmannsthal–Levi","1"
"Hugo von Hofmannsthal","11740","Xerxes I.","29046","1","Directed","Hugo von Hofmannsthal–Xerxes I.","1"
"Hugo von Hofmannsthal","11740","Olga Hirschfeld","29189","1","Directed","Hugo von Hofmannsthal–Olga Hirschfeld","1"
"Hugo von Hofmannsthal","11740","Veronica","29192","1","Directed","Hugo von Hofmannsthal–Veronica","1"
"Hugo von Hofmannsthal","11740","Josefine Skura","29193","2","Directed","Hugo von Hofmannsthal–Josefine Skura","1"
"Hugo von Hofmannsthal","11740","Hubert Heyden","33932","1","Directed","Hugo von Hofmannsthal–Hubert Heyden","1"
"Hugo von Hofmannsthal","11740","Der Reporter","33970","1","Directed","Hugo von Hofmannsthal–Der Reporter","1"
"Hugo von Hofmannsthal","11740","Augusto Marseille","34144","1","Directed","Hugo von Hofmannsthal–Augusto Marseille","1"
"Hugo von Hofmannsthal","11740","Amilcare Lauria","34148","1","Directed","Hugo von Hofmannsthal–Amilcare Lauria","1"
"Hugo von Hofmannsthal","11740","Herschmann","34161","1","Directed","Hugo von Hofmannsthal–Herschmann","1"
"Hugo von Hofmannsthal","11740","Emil Schiff","34173","2","Directed","Hugo von Hofmannsthal–Emil Schiff","1"
"Hugo von Hofmannsthal","11740","Frankenstein","34331","1","Directed","Hugo von Hofmannsthal–Frankenstein","1"
"Hugo von Hofmannsthal","11740","Karl Mayer","34810","1","Directed","Hugo von Hofmannsthal–Karl Mayer","1"
"Hugo von Hofmannsthal","11740","Adolf Pichler","34875","1","Directed","Hugo von Hofmannsthal–Adolf Pichler","1"
"Hugo von Hofmannsthal","11740","Elisabeth Anders","36269","1","Directed","Hugo von Hofmannsthal–Elisabeth Anders","1"
"Hugo von Hofmannsthal","11740","Camillo Müller","36407","1","Directed","Hugo von Hofmannsthal–Camillo Müller","1"
"Hugo von Hofmannsthal","11740","Sándor Hoyos","36413","1","Directed","Hugo von Hofmannsthal–Sándor Hoyos","1"
"Hugo von Hofmannsthal","11740","Thekla Maria Braun","36427","1","Directed","Hugo von Hofmannsthal–Thekla Maria Braun","1"
"Hugo von Hofmannsthal","11740","Henriette von Hueber","36630","1","Directed","Hugo von Hofmannsthal–Henriette von Hueber","1"
"Hugo von Hofmannsthal","11740","Gabriel Ribitsch","36685","1","Directed","Hugo von Hofmannsthal–Gabriel Ribitsch","1"
"Hugo von Hofmannsthal","11740","Hans Pöhnl","39512","1","Directed","Hugo von Hofmannsthal–Hans Pöhnl","1"
"Hugo von Hofmannsthal","11740","Maximilian Wimmer","39654","1","Directed","Hugo von Hofmannsthal–Maximilian Wimmer","1"
"Hugo von Hofmannsthal","11740","?? [Verehrer von Elisabeth Steinrück]","39712","1","Directed","Hugo von Hofmannsthal–?? [Verehrer von Elisabeth Steinrück]","1"
"Hugo von Hofmannsthal","11740","Otto Fürstner","39789","1","Directed","Hugo von Hofmannsthal–Otto Fürstner","1"
"Hugo von Hofmannsthal","11740","Pauline Sachsen-Weimar","39917","1","Directed","Hugo von Hofmannsthal–Pauline Sachsen-Weimar","1"
"Hugo von Hofmannsthal","11740","?? [Hofdame]","40864","1","Directed","Hugo von Hofmannsthal–?? [Hofdame]","1"
"Hugo von Hofmannsthal","11740","?? [Kinderfrau bei Hofmannsthal]","41697","1","Directed","Hugo von Hofmannsthal–?? [Kinderfrau bei Hofmannsthal]","1"
"Hugo von Hofmannsthal","11740","?? [Leuchtturmwärter]","41699","1","Directed","Hugo von Hofmannsthal–?? [Leuchtturmwärter]","1"
"Hugo von Hofmannsthal","11740","?? [Teenagertochter eines Leuchtturmwärters]","41701","1","Directed","Hugo von Hofmannsthal–?? [Teenagertochter eines Leuchtturmwärters]","1"
"Hugo von Hofmannsthal","11740","?? [Frau des Leuchtturmwärters]","41702","1","Directed","Hugo von Hofmannsthal–?? [Frau des Leuchtturmwärters]","1"
"Hugo von Hofmannsthal","11740","Karl Ernst Henrici","41712","1","Directed","Hugo von Hofmannsthal–Karl Ernst Henrici","1"
"Hugo von Hofmannsthal","11740","?? [Sängerin]","41726","1","Directed","Hugo von Hofmannsthal–?? [Sängerin]","1"
"Hugo von Hofmannsthal","11740","Oswald Thun-Hohenstein-Salm-Reifferscheid","41735","1","Directed","Hugo von Hofmannsthal–Oswald Thun-Hohenstein-Salm-Reifferscheid","1"
"Hugo von Hofmannsthal","11740","Christopher St. John","41764","1","Directed","Hugo von Hofmannsthal–Christopher St. John","1"
"Hugo von Hofmannsthal","11740","Theofrastus Bombastus Paracelsus","42949","2","Directed","Hugo von Hofmannsthal–Theofrastus Bombastus Paracelsus","1"
"Hugo von Hofmannsthal","11740","Leonhard Weinmann","44536","1","Directed","Hugo von Hofmannsthal–Leonhard Weinmann","1"
"Hugo von Hofmannsthal","11740","?? [Franzose, der sich für Hofmannsthal interessiert 1929]","44550","1","Directed","Hugo von Hofmannsthal–?? [Franzose, der sich für Hofmannsthal interessiert 1929]","1"
"Hugo von Hofmannsthal","11740","Johannes XXII.","44591","1","Directed","Hugo von Hofmannsthal–Johannes XXII.","1"
"Hugo von Hofmannsthal","11740","Benedikt XII.","44592","1","Directed","Hugo von Hofmannsthal–Benedikt XII.","1"
"Hugo von Hofmannsthal","11740","Vittore Carpaccio","44604","1","Directed","Hugo von Hofmannsthal–Vittore Carpaccio","1"
"Hugo von Hofmannsthal","11740","Fra Bartolommeo","44671","1","Directed","Hugo von Hofmannsthal–Fra Bartolommeo","1"
"Hugo von Hofmannsthal","11740","Eduard Klingebeil","44674","1","Directed","Hugo von Hofmannsthal–Eduard Klingebeil","1"
"Hugo von Hofmannsthal","11740","Anna Amalia von Sachsen-Weimar und Eisenach","44758","1","Directed","Hugo von Hofmannsthal–Anna Amalia von Sachsen-Weimar und Eisenach","1"
"Hugo von Hofmannsthal","11740","Luise Ernestine Christiane Juliane von Göchhausen","44759","1","Directed","Hugo von Hofmannsthal–Luise Ernestine Christiane Juliane von Göchhausen","1"
"Hugo von Hofmannsthal","11740","Angelika Kauffmann","44760","1","Directed","Hugo von Hofmannsthal–Angelika Kauffmann","1"
"Hugo von Hofmannsthal","11740","Johann Georg Schütz","44761","1","Directed","Hugo von Hofmannsthal–Johann Georg Schütz","1"
"Hugo von Hofmannsthal","11740","Friedrich Schmidt","44791","1","Directed","Hugo von Hofmannsthal–Friedrich Schmidt","1"
"Hugo von Hofmannsthal","11740","Anton Sieß","44815","1","Directed","Hugo von Hofmannsthal–Anton Sieß","1"
"Hugo von Hofmannsthal","11740","Luigi Menardi","44928","1","Directed","Hugo von Hofmannsthal–Luigi Menardi","1"
"Hugo von Hofmannsthal","11740","Johann Pokorny","45149","1","Directed","Hugo von Hofmannsthal–Johann Pokorny","1"
"Hugo von Hofmannsthal","11740","Gustav Geier","45332","1","Directed","Hugo von Hofmannsthal–Gustav Geier","1"
"Hugo von Hofmannsthal","11740","Maria Anna Flatscher","45369","1","Directed","Hugo von Hofmannsthal–Maria Anna Flatscher","1"
"Hugo von Hofmannsthal","11740","Marie Baumgartner","45460","1","Directed","Hugo von Hofmannsthal–Marie Baumgartner","1"
"Hugo von Hofmannsthal","11740","Steiner","45472","1","Directed","Hugo von Hofmannsthal–Steiner","1"
"Hugo von Hofmannsthal","11740","Leopold Schrötter von Kristelli","45818","1","Directed","Hugo von Hofmannsthal–Leopold Schrötter von Kristelli","1"
"Hugo von Hofmannsthal","11740","Robert Lutz","45825","1","Directed","Hugo von Hofmannsthal–Robert Lutz","1"
"Hugo von Hofmannsthal","11740","Friedrich Hess-Diller","45827","1","Directed","Hugo von Hofmannsthal–Friedrich Hess-Diller","1"
"Hugo von Hofmannsthal","11740","Böhm","46562","1","Directed","Hugo von Hofmannsthal–Böhm","1"
"Hugo von Hofmannsthal","11740","Sedlaček","46807","1","Directed","Hugo von Hofmannsthal–Sedlaček","1"
"Hugo von Hofmannsthal","11740","Josef S. Steimetzer","47379","1","Directed","Hugo von Hofmannsthal–Josef S. Steimetzer","1"
"Hugo von Hofmannsthal","11740","Franz Paul Kleewein","47424","1","Directed","Hugo von Hofmannsthal–Franz Paul Kleewein","1"
"Hugo von Hofmannsthal","11740","?? [Chauffeur der Adlerwerke]","47434","1","Directed","Hugo von Hofmannsthal–?? [Chauffeur der Adlerwerke]","1"
"Hugo von Hofmannsthal","11740","Commodus","48792","1","Directed","Hugo von Hofmannsthal–Commodus","1"
"Hugo von Hofmannsthal","11740","Andreas Zimmer","50129","1","Directed","Hugo von Hofmannsthal–Andreas Zimmer","1"
"Hugo von Hofmannsthal","11740","Wilhelm zu Castell-Rüdenhausen","50275","1","Directed","Hugo von Hofmannsthal–Wilhelm zu Castell-Rüdenhausen","1"
