Source,CorrID,Target,PersID,Overallcount,Type,Label,Weight
"Paul Goldmann","11485","Aurélien Scholl","4869","1","Directed","Paul Goldmann–Aurélien Scholl","1"
"Paul Goldmann","11485","Cesare Borgia","5178","1","Directed","Paul Goldmann–Cesare Borgia","1"
"Paul Goldmann","11485","Ralph Waldo Emerson","5438","2","Directed","Paul Goldmann–Ralph Waldo Emerson","1"
"Paul Goldmann","11485","Louis Philippe Robert d’Orléans, duc d’Orléans","5617","1","Directed","Paul Goldmann–Louis Philippe Robert d’Orléans, duc d’Orléans","1"
"Paul Goldmann","11485","Gustav II. Adolf von Schweden","5629","2","Directed","Paul Goldmann–Gustav II. Adolf von Schweden","1"
"Paul Goldmann","11485","Arthur Schopenhauer","5787","4","Directed","Paul Goldmann–Arthur Schopenhauer","1"
"Paul Goldmann","11485","Georges Boulanger","5864","2","Directed","Paul Goldmann–Georges Boulanger","1"
"Paul Goldmann","11485","Émile Faguet","7061","1","Directed","Paul Goldmann–Émile Faguet","1"
"Paul Goldmann","11485","Alfred Friedmann","7253","1","Directed","Paul Goldmann–Alfred Friedmann","1"
"Paul Goldmann","11485","Efraim Frisch","7269","2","Directed","Paul Goldmann–Efraim Frisch","1"
"Paul Goldmann","11485","Ferdinand Gregorovius","7531","2","Directed","Paul Goldmann–Ferdinand Gregorovius","1"
"Paul Goldmann","11485","Yvette Guilbert","7597","1","Directed","Paul Goldmann–Yvette Guilbert","1"
"Paul Goldmann","11485","Herman Heijermans","7767","1","Directed","Paul Goldmann–Herman Heijermans","1"
"Paul Goldmann","11485","William Hogarth","7894","1","Directed","Paul Goldmann–William Hogarth","1"
"Paul Goldmann","11485","Julius Konried","8057","1","Directed","Paul Goldmann–Julius Konried","1"
"Paul Goldmann","11485","Rudyard Kipling","8204","1","Directed","Paul Goldmann–Rudyard Kipling","1"
"Paul Goldmann","11485","Alfred Klaar","8214","1","Directed","Paul Goldmann–Alfred Klaar","1"
"Paul Goldmann","11485","Hugo Klein","8236","1","Directed","Paul Goldmann–Hugo Klein","1"
"Paul Goldmann","11485","Carl Loewe","8691","1","Directed","Paul Goldmann–Carl Loewe","1"
"Paul Goldmann","11485","Pierre Louÿs","8719","1","Directed","Paul Goldmann–Pierre Louÿs","1"
"Paul Goldmann","11485","Hugo Lubliner","8722","1","Directed","Paul Goldmann–Hugo Lubliner","1"
"Paul Goldmann","11485","Elly Petersen","9233","5","Directed","Paul Goldmann–Elly Petersen","1"
"Paul Goldmann","11485","Marcel Prévost","9386","2","Directed","Paul Goldmann–Marcel Prévost","1"
"Paul Goldmann","11485","Ernest Renan","9484","1","Directed","Paul Goldmann–Ernest Renan","1"
"Paul Goldmann","11485","Moritz von Schwind","9814","2","Directed","Paul Goldmann–Moritz von Schwind","1"
"Paul Goldmann","11485","Theodor von Sosnosky","9941","1","Directed","Paul Goldmann–Theodor von Sosnosky","1"
"Paul Goldmann","11485","Giovanni Battista Tiepolo","10225","1","Directed","Paul Goldmann–Giovanni Battista Tiepolo","1"
"Paul Goldmann","11485","Alfred Maria Willner","10550","1","Directed","Paul Goldmann–Alfred Maria Willner","1"
"Paul Goldmann","11485","Raoul Auernheimer","10788","12","Directed","Paul Goldmann–Raoul Auernheimer","1"
"Paul Goldmann","11485","Eduard Bacher","10809","1","Directed","Paul Goldmann–Eduard Bacher","1"
"Paul Goldmann","11485","Honoré de Balzac","10825","2","Directed","Paul Goldmann–Honoré de Balzac","1"
"Paul Goldmann","11485","Herman Bang","10828","2","Directed","Paul Goldmann–Herman Bang","1"
"Paul Goldmann","11485","Albert Bassermann","10844","9","Directed","Paul Goldmann–Albert Bassermann","1"
"Paul Goldmann","11485","Ludwig Bauer","10848","3","Directed","Paul Goldmann–Ludwig Bauer","1"
"Paul Goldmann","11485","Eduard von Bauernfeld","10854","2","Directed","Paul Goldmann–Eduard von Bauernfeld","1"
"Paul Goldmann","11485","Pierre Augustin Caron de Beaumarchais","10857","1","Directed","Paul Goldmann–Pierre Augustin Caron de Beaumarchais","1"
"Paul Goldmann","11485","Ludwig van Beethoven","10866","3","Directed","Paul Goldmann–Ludwig van Beethoven","1"
"Paul Goldmann","11485","Sarah Bernhardt","10899","1","Directed","Paul Goldmann–Sarah Bernhardt","1"
"Paul Goldmann","11485","Wilhelm Bode","10969","1","Directed","Paul Goldmann–Wilhelm Bode","1"
"Paul Goldmann","11485","Richard Dehmel","11148","3","Directed","Paul Goldmann–Richard Dehmel","1"
"Paul Goldmann","11485","Max Dreyer","11175","1","Directed","Paul Goldmann–Max Dreyer","1"
"Paul Goldmann","11485","Eleonora Duse","11201","8","Directed","Paul Goldmann–Eleonora Duse","1"
"Paul Goldmann","11485","Johann Peter Eckermann","11220","1","Directed","Paul Goldmann–Johann Peter Eckermann","1"
"Paul Goldmann","11485","Julius Elias","11246","3","Directed","Paul Goldmann–Julius Elias","1"
"Paul Goldmann","11485","Karl Federn","11301","2","Directed","Paul Goldmann–Karl Federn","1"
"Paul Goldmann","11485","Gustave Flaubert","11330","3","Directed","Paul Goldmann–Gustave Flaubert","1"
"Paul Goldmann","11485","Heinrich Friedjung","11384","1","Directed","Paul Goldmann–Heinrich Friedjung","1"
"Paul Goldmann","11485","Adalbert von Goldschmidt","11491","7","Directed","Paul Goldmann–Adalbert von Goldschmidt","1"
"Paul Goldmann","11485","Stefan Großmann","11527","6","Directed","Paul Goldmann–Stefan Großmann","1"
"Paul Goldmann","11485","Max Halbe","11565","7","Directed","Paul Goldmann–Max Halbe","1"
"Paul Goldmann","11485","Knut Hamsun","11570","1","Directed","Paul Goldmann–Knut Hamsun","1"
"Paul Goldmann","11485","Eduard Hanslick","11578","1","Directed","Paul Goldmann–Eduard Hanslick","1"
"Paul Goldmann","11485","Otto Erich Hartleben","11605","3","Directed","Paul Goldmann–Otto Erich Hartleben","1"
"Paul Goldmann","11485","Heinrich Heine","11640","4","Directed","Paul Goldmann–Heinrich Heine","1"
"Paul Goldmann","11485","Ludwig Hevesi","11687","1","Directed","Paul Goldmann–Ludwig Hevesi","1"
"Paul Goldmann","11485","Arthur Holitscher","11749","1","Directed","Paul Goldmann–Arthur Holitscher","1"
"Paul Goldmann","11485","Josef Kainz","11851","22","Directed","Paul Goldmann–Josef Kainz","1"
"Paul Goldmann","11485","Victor Klemperer","11937","1","Directed","Paul Goldmann–Victor Klemperer","1"
"Paul Goldmann","11485","Max Klinger","11944","1","Directed","Paul Goldmann–Max Klinger","1"
"Paul Goldmann","11485","Max Koch","11952","1","Directed","Paul Goldmann–Max Koch","1"
"Paul Goldmann","11485","Leopold Kramer","11981","4","Directed","Paul Goldmann–Leopold Kramer","1"
"Paul Goldmann","11485","Karl Langkammer","12037","3","Directed","Paul Goldmann–Karl Langkammer","1"
"Paul Goldmann","11485","Detlev von Liliencron","12071","8","Directed","Paul Goldmann–Detlev von Liliencron","1"
"Paul Goldmann","11485","Laura Marholm","12183","4","Directed","Paul Goldmann–Laura Marholm","1"
"Paul Goldmann","11485","Pierre Carlet de Marivaux","12187","1","Directed","Paul Goldmann–Pierre Carlet de Marivaux","1"
"Paul Goldmann","11485","Guy de Maupassant","12201","7","Directed","Paul Goldmann–Guy de Maupassant","1"
"Paul Goldmann","11485","Wilhelm Meyer-Förster","12240","1","Directed","Paul Goldmann–Wilhelm Meyer-Förster","1"
"Paul Goldmann","11485","Leonie Meyerhof","12244","1","Directed","Paul Goldmann–Leonie Meyerhof","1"
"Paul Goldmann","11485","Adam Müller-Guttenbrunn","12331","1","Directed","Paul Goldmann–Adam Müller-Guttenbrunn","1"
"Paul Goldmann","11485","Gilbert Otto Neumann-Hofer","12348","12","Directed","Paul Goldmann–Gilbert Otto Neumann-Hofer","1"
"Paul Goldmann","11485","Felix Philippi","12414","2","Directed","Paul Goldmann–Felix Philippi","1"
"Paul Goldmann","11485","Rudolf Rittner","12530","10","Directed","Paul Goldmann–Rudolf Rittner","1"
"Paul Goldmann","11485","Hugo Salus","12611","1","Directed","Paul Goldmann–Hugo Salus","1"
"Paul Goldmann","11485","Victorien Sardou","12624","1","Directed","Paul Goldmann–Victorien Sardou","1"
"Paul Goldmann","11485","Karl Schönherr","12749","6","Directed","Paul Goldmann–Karl Schönherr","1"
"Paul Goldmann","11485","Adolf von Sonnenthal","12809","7","Directed","Paul Goldmann–Adolf von Sonnenthal","1"
"Paul Goldmann","11485","Ottokar Stauf von der March","12823","1","Directed","Paul Goldmann–Ottokar Stauf von der March","1"
"Paul Goldmann","11485","Ludwig Stein","12829","1","Directed","Paul Goldmann–Ludwig Stein","1"
"Paul Goldmann","11485","August Strindberg","12877","2","Directed","Paul Goldmann–August Strindberg","1"
"Paul Goldmann","11485","Heinrich Teweles","12932","1","Directed","Paul Goldmann–Heinrich Teweles","1"
"Paul Goldmann","11485","Hans Tietze","12958","1","Directed","Paul Goldmann–Hans Tietze","1"
"Paul Goldmann","11485","Siegfried Trebitsch","12968","16","Directed","Paul Goldmann–Siegfried Trebitsch","1"
"Paul Goldmann","11485","Friedrich Gustav Triesch","12974","1","Directed","Paul Goldmann–Friedrich Gustav Triesch","1"
"Paul Goldmann","11485","Paul Verlaine","13011","1","Directed","Paul Goldmann–Paul Verlaine","1"
"Paul Goldmann","11485","Julie Wassermann","13058","3","Directed","Paul Goldmann–Julie Wassermann","1"
"Paul Goldmann","11485","Carl Karlweis","13082","8","Directed","Paul Goldmann–Carl Karlweis","1"
"Paul Goldmann","11485","Charlotte Wolter","13166","2","Directed","Paul Goldmann–Charlotte Wolter","1"
"Paul Goldmann","11485","Alphonse Allais","13313","1","Directed","Paul Goldmann–Alphonse Allais","1"
"Paul Goldmann","11485","Aristophanes","13473","1","Directed","Paul Goldmann–Aristophanes","1"
"Paul Goldmann","11485","Rosa Bahr","13682","5","Directed","Paul Goldmann–Rosa Bahr","1"
"Paul Goldmann","11485","Gabriel Beer-Hofmann","13923","5","Directed","Paul Goldmann–Gabriel Beer-Hofmann","1"
"Paul Goldmann","11485","Josef von Bezecný","14179","3","Directed","Paul Goldmann–Josef von Bezecný","1"
"Paul Goldmann","11485","Sandro Botticelli","14434","4","Directed","Paul Goldmann–Sandro Botticelli","1"
"Paul Goldmann","11485","Arthur Bunzl","14694","1","Directed","Paul Goldmann–Arthur Bunzl","1"
"Paul Goldmann","11485","Caroline Burger","14707","5","Directed","Paul Goldmann–Caroline Burger","1"
"Paul Goldmann","11485","Benjamin Constant","15088","1","Directed","Paul Goldmann–Benjamin Constant","1"
"Paul Goldmann","11485","Eduard Douwes Dekker","15285","1","Directed","Paul Goldmann–Eduard Douwes Dekker","1"
"Paul Goldmann","11485","Maxime Dethomas","15343","1","Directed","Paul Goldmann–Maxime Dethomas","1"
"Paul Goldmann","11485","Anna Donath","15430","1","Directed","Paul Goldmann–Anna Donath","1"
"Paul Goldmann","11485","Anthonis van Dyck","15581","1","Directed","Paul Goldmann–Anthonis van Dyck","1"
"Paul Goldmann","11485","Emil Dürer","15611","1","Directed","Paul Goldmann–Emil Dürer","1"
"Paul Goldmann","11485","Eduard VII.","15665","1","Directed","Paul Goldmann–Eduard VII.","1"
"Paul Goldmann","11485","Louis Philipp Friedmann","16658","3","Directed","Paul Goldmann–Louis Philipp Friedmann","1"
"Paul Goldmann","11485","Margarethe Fränkel","16748","1","Directed","Paul Goldmann–Margarethe Fränkel","1"
"Paul Goldmann","11485","Karl Goldmann","17169","1","Directed","Paul Goldmann–Karl Goldmann","1"
"Paul Goldmann","11485","Frans Hals","17766","1","Directed","Paul Goldmann–Frans Hals","1"
"Paul Goldmann","11485","Paul Ernest Hervieu","18201","2","Directed","Paul Goldmann–Paul Ernest Hervieu","1"
"Paul Goldmann","11485","Monty Jacobs","18721","1","Directed","Paul Goldmann–Monty Jacobs","1"
"Paul Goldmann","11485","Adele Kapper","19096","1","Directed","Paul Goldmann–Adele Kapper","1"
"Paul Goldmann","11485","Bertha Karlsburg","19143","6","Directed","Paul Goldmann–Bertha Karlsburg","1"
"Paul Goldmann","11485","Helene Keßler","19296","1","Directed","Paul Goldmann–Helene Keßler","1"
"Paul Goldmann","11485","Arthur Kuttner","19904","1","Directed","Paul Goldmann–Arthur Kuttner","1"
"Paul Goldmann","11485","Leopold Ferdinand Salvator Wölfling","20328","3","Directed","Paul Goldmann–Leopold Ferdinand Salvator Wölfling","1"
"Paul Goldmann","11485","Willy Loehr","20559","1","Directed","Paul Goldmann–Willy Loehr","1"
"Paul Goldmann","11485","Margarethe Manassewitsch","20861","2","Directed","Paul Goldmann–Margarethe Manassewitsch","1"
"Paul Goldmann","11485","Else Markbreiter","21025","1","Directed","Paul Goldmann–Else Markbreiter","1"
"Paul Goldmann","11485","Ella Naschauer","21801","1","Directed","Paul Goldmann–Ella Naschauer","1"
"Paul Goldmann","11485","Hermann Nissen","21985","1","Directed","Paul Goldmann–Hermann Nissen","1"
"Paul Goldmann","11485","Alfred Nossig","22025","1","Directed","Paul Goldmann–Alfred Nossig","1"
"Paul Goldmann","11485","Karl von Perfall","22428","1","Directed","Paul Goldmann–Karl von Perfall","1"
"Paul Goldmann","11485","Porges","22815","1","Directed","Paul Goldmann–Porges","1"
"Paul Goldmann","11485","Ignaz Pserhofer","22918","1","Directed","Paul Goldmann–Ignaz Pserhofer","1"
"Paul Goldmann","11485","Emil Rechert","23113","1","Directed","Paul Goldmann–Emil Rechert","1"
"Paul Goldmann","11485","Franz Rettinger","23300","1","Directed","Paul Goldmann–Franz Rettinger","1"
"Paul Goldmann","11485","Max von Rosenberg","23575","1","Directed","Paul Goldmann–Max von Rosenberg","1"
"Paul Goldmann","11485","Mizi Rosner","23611","1","Directed","Paul Goldmann–Mizi Rosner","1"
"Paul Goldmann","11485","Anton Rubinstein","23705","1","Directed","Paul Goldmann–Anton Rubinstein","1"
"Paul Goldmann","11485","Hermine von Schaffgotsch","24033","14","Directed","Paul Goldmann–Hermine von Schaffgotsch","1"
"Paul Goldmann","11485","Max Schiller","24181","1","Directed","Paul Goldmann–Max Schiller","1"
"Paul Goldmann","11485","Hans Schnitzler","24420","2","Directed","Paul Goldmann–Hans Schnitzler","1"
"Paul Goldmann","11485","Paul Schulz","24566","3","Directed","Paul Goldmann–Paul Schulz","1"
"Paul Goldmann","11485","Paul von Schönthan-Pernwald","24705","4","Directed","Paul Goldmann–Paul von Schönthan-Pernwald","1"
"Paul Goldmann","11485","Charles Simon","24952","1","Directed","Paul Goldmann–Charles Simon","1"
"Paul Goldmann","11485","Edgar von Spiegl-Thurnsee","25196","1","Directed","Paul Goldmann–Edgar von Spiegl-Thurnsee","1"
"Paul Goldmann","11485","Daniel Spitzer","25237","1","Directed","Paul Goldmann–Daniel Spitzer","1"
"Paul Goldmann","11485","Bertel Thorvaldsen","26034","1","Directed","Paul Goldmann–Bertel Thorvaldsen","1"
"Paul Goldmann","11485","Boris Van-Jung","26388","2","Directed","Paul Goldmann–Boris Van-Jung","1"
"Paul Goldmann","11485","Ida Van-Jung","26391","1","Directed","Paul Goldmann–Ida Van-Jung","1"
"Paul Goldmann","11485","Fernand Vandérem","26399","1","Directed","Paul Goldmann–Fernand Vandérem","1"
"Paul Goldmann","11485","Pierre Veber","26421","1","Directed","Paul Goldmann–Pierre Veber","1"
"Paul Goldmann","11485","Carl Waissnix","26594","1","Directed","Paul Goldmann–Carl Waissnix","1"
"Paul Goldmann","11485","Léon Xanrof","27405","1","Directed","Paul Goldmann–Léon Xanrof","1"
"Paul Goldmann","11485","Johann Klein","27770","1","Directed","Paul Goldmann–Johann Klein","1"
"Paul Goldmann","11485","Karl Eduard Vehse","27903","2","Directed","Paul Goldmann–Karl Eduard Vehse","1"
"Paul Goldmann","11485","Paul Ginisty","28001","1","Directed","Paul Goldmann–Paul Ginisty","1"
"Paul Goldmann","11485","Angelus Silesius","28142","1","Directed","Paul Goldmann–Angelus Silesius","1"
"Paul Goldmann","11485","Max Lesser","28151","1","Directed","Paul Goldmann–Max Lesser","1"
"Paul Goldmann","11485","Isidor Landau","28213","1","Directed","Paul Goldmann–Isidor Landau","1"
"Paul Goldmann","11485","Moriz Necker","28523","1","Directed","Paul Goldmann–Moriz Necker","1"
"Paul Goldmann","11485","Moritz Coschell","28645","5","Directed","Paul Goldmann–Moritz Coschell","1"
"Paul Goldmann","11485","Emil Schiff","34173","2","Directed","Paul Goldmann–Emil Schiff","1"
"Paul Goldmann","11485","Wolfgang Heine","38364","1","Directed","Paul Goldmann–Wolfgang Heine","1"
"Paul Goldmann","11485","Carl Freund","39775","5","Directed","Paul Goldmann–Carl Freund","1"
"Paul Goldmann","11485","Gaspard Vallette","40665","1","Directed","Paul Goldmann–Gaspard Vallette","1"
"Paul Goldmann","11485","Berta Doepler","45120","2","Directed","Paul Goldmann–Berta Doepler","1"
"Paul Goldmann","11485","Victor Hehn","52648","2","Directed","Paul Goldmann–Victor Hehn","1"
"Paul Goldmann","11485","Anselm Feuerbach","64805","1","Directed","Paul Goldmann–Anselm Feuerbach","1"
"Paul Goldmann","11485","Rémy de Gourmont","64948","1","Directed","Paul Goldmann–Rémy de Gourmont","1"
"Paul Goldmann","11485","Alfred Spitzer","65479","2","Directed","Paul Goldmann–Alfred Spitzer","1"
"Paul Goldmann","11485","Bernard Lazare","65496","1","Directed","Paul Goldmann–Bernard Lazare","1"
"Paul Goldmann","11485","Ludwig Quidde","65533","1","Directed","Paul Goldmann–Ludwig Quidde","1"
"Paul Goldmann","11485","Richard Salinger","87783","1","Directed","Paul Goldmann–Richard Salinger","1"
"Paul Goldmann","11485","?? [Bräutigam von Hildegard Mitis]","87793","1","Directed","Paul Goldmann–?? [Bräutigam von Hildegard Mitis]","1"
"Paul Goldmann","11485","Karl Meunier","87848","1","Directed","Paul Goldmann–Karl Meunier","1"
"Paul Goldmann","11485","Hjalmar Christensen","87962","1","Directed","Paul Goldmann–Hjalmar Christensen","1"
"Paul Goldmann","11485","Ludwig Schwitzer","87963","1","Directed","Paul Goldmann–Ludwig Schwitzer","1"
"Paul Goldmann","11485","Léon Chailley","87969","1","Directed","Paul Goldmann–Léon Chailley","1"
"Paul Goldmann","11485","James McNeill Whistler","88079","1","Directed","Paul Goldmann–James McNeill Whistler","1"
"Paul Goldmann","11485","Moritz Thausing","88086","1","Directed","Paul Goldmann–Moritz Thausing","1"
"Paul Goldmann","11485","René Bazin","88128","1","Directed","Paul Goldmann–René Bazin","1"
"Paul Goldmann","11485","Augustin Filon","88134","1","Directed","Paul Goldmann–Augustin Filon","1"
"Paul Goldmann","11485","Wölfer","88175","1","Directed","Paul Goldmann–Wölfer","1"
"Paul Goldmann","11485","Josef Kvasnicka","88185","1","Directed","Paul Goldmann–Josef Kvasnicka","1"
"Paul Goldmann","11485","Elise Pserhofer","88290","1","Directed","Paul Goldmann–Elise Pserhofer","1"
"Paul Goldmann","11485","Anna Hochenburger","88364","1","Directed","Paul Goldmann–Anna Hochenburger","1"
"Paul Goldmann","11485","Oswald Boxer","88416","1","Directed","Paul Goldmann–Oswald Boxer","1"
"Paul Goldmann","11485","Jakob Khom","88490","1","Directed","Paul Goldmann–Jakob Khom","1"
"Paul Goldmann","11485","Anton Zaunegger","88520","1","Directed","Paul Goldmann–Anton Zaunegger","1"
"Paul Goldmann","11485","A. P.","88531","1","Directed","Paul Goldmann–A. P.","1"
"Paul Goldmann","11485","Albert Mamroth","88712","1","Directed","Paul Goldmann–Albert Mamroth","1"
"Paul Goldmann","11485","Jacob Jordaens","88738","1","Directed","Paul Goldmann–Jacob Jordaens","1"
"Paul Goldmann","11485","?? [Leiter einer Glasfabrik]","88741","1","Directed","Paul Goldmann–?? [Leiter einer Glasfabrik]","1"
"Paul Goldmann","11485","?? [Schwester eines Glasfabrikanten]","88745","1","Directed","Paul Goldmann–?? [Schwester eines Glasfabrikanten]","1"
"Paul Goldmann","11485","Marie Henriette von Österreich","88750","1","Directed","Paul Goldmann–Marie Henriette von Österreich","1"
"Paul Goldmann","11485","Karl Schönfeld","88758","1","Directed","Paul Goldmann–Karl Schönfeld","1"
"Paul Goldmann","11485","Hector Chainaye","88780","1","Directed","Paul Goldmann–Hector Chainaye","1"
"Paul Goldmann","11485","?? [Vorgesetzter Paul Goldmanns 1891]","88812","1","Directed","Paul Goldmann–?? [Vorgesetzter Paul Goldmanns 1891]","1"
"Paul Goldmann","11485","?? [Verfasser einer abgelehnten Erzählung] [1889]","88842","1","Directed","Paul Goldmann–?? [Verfasser einer abgelehnten Erzählung] [1889]","1"
"Paul Goldmann","11485","?? [Mann, der Gespräch über Schnitzler in der Straßenbahn belauscht, Ende November 1889]","88864","1","Directed","Paul Goldmann–?? [Mann, der Gespräch über Schnitzler in der Straßenbahn belauscht, Ende November 1889]","1"
"Paul Goldmann","11485","?? [Anwalt der Buchdruckerei Eberle, 1891]","88895","1","Directed","Paul Goldmann–?? [Anwalt der Buchdruckerei Eberle, 1891]","1"
"Paul Goldmann","11485","Hans Johann von Mauthner","88915","1","Directed","Paul Goldmann–Hans Johann von Mauthner","1"
"Paul Goldmann","11485","Stephan von Mauthner","88919","1","Directed","Paul Goldmann–Stephan von Mauthner","1"
"Paul Goldmann","11485","Ulrich","88956","1","Directed","Paul Goldmann–Ulrich","1"
"Paul Goldmann","11485","?? [Partnerin von Hector Chainaye, 1891]","89387","1","Directed","Paul Goldmann–?? [Partnerin von Hector Chainaye, 1891]","1"
"Paul Goldmann","11485","Maria Christina von Österreich","89417","1","Directed","Paul Goldmann–Maria Christina von Österreich","1"
"Paul Goldmann","11485","Alfons XIII.","89420","1","Directed","Paul Goldmann–Alfons XIII.","1"
"Paul Goldmann","11485","Sully Prudhomme","89450","1","Directed","Paul Goldmann–Sully Prudhomme","1"
"Paul Goldmann","11485","Wilhelm Friedrich","89803","1","Directed","Paul Goldmann–Wilhelm Friedrich","1"
"Paul Goldmann","11485","Max Jeckel","89816","1","Directed","Paul Goldmann–Max Jeckel","1"
"Paul Goldmann","11485","Karl Mühling","89857","1","Directed","Paul Goldmann–Karl Mühling","1"
"Paul Goldmann","11485","?? [Dänischer Maler in Paris, 1892]","89883","1","Directed","Paul Goldmann–?? [Dänischer Maler in Paris, 1892]","1"
"Paul Goldmann","11485","Georges d' Esparbès","92652","1","Directed","Paul Goldmann–Georges d' Esparbès","1"
"Paul Goldmann","11485","François de Nion","92655","1","Directed","Paul Goldmann–François de Nion","1"
"Paul Goldmann","11485","Henry de Fleurigny","92660","1","Directed","Paul Goldmann–Henry de Fleurigny","1"
"Paul Goldmann","11485","Jean Ajalbert","92663","1","Directed","Paul Goldmann–Jean Ajalbert","1"
"Paul Goldmann","11485","Henri Antoine Jules-Bois","92669","1","Directed","Paul Goldmann–Henri Antoine Jules-Bois","1"
"Paul Goldmann","11485","Jules Case","92672","1","Directed","Paul Goldmann–Jules Case","1"
"Paul Goldmann","11485","Cornelius Herz","92686","1","Directed","Paul Goldmann–Cornelius Herz","1"
"Paul Goldmann","11485","Jules Chéret","92695","1","Directed","Paul Goldmann–Jules Chéret","1"
"Paul Goldmann","11485","Henri-Gabriel Ibels","92786","1","Directed","Paul Goldmann–Henri-Gabriel Ibels","1"
"Paul Goldmann","11485","Adolphe Léon Willette","92789","1","Directed","Paul Goldmann–Adolphe Léon Willette","1"
"Paul Goldmann","11485","Lucien Muhlfeld","92935","1","Directed","Paul Goldmann–Lucien Muhlfeld","1"
"Paul Goldmann","11485","Hippolyte Fierens-Gevaert","93109","1","Directed","Paul Goldmann–Hippolyte Fierens-Gevaert","1"
"Paul Goldmann","11485","?? [Mitarbeiterin von La Vie Parisienne]","93196","1","Directed","Paul Goldmann–?? [Mitarbeiterin von La Vie Parisienne]","1"
"Paul Goldmann","11485","Baptistin Lucien de Combles de Nayve","93212","1","Directed","Paul Goldmann–Baptistin Lucien de Combles de Nayve","1"
"Paul Goldmann","11485","r. p.","93225","1","Directed","Paul Goldmann–r. p.","1"
"Paul Goldmann","11485","Jules Frank","93312","1","Directed","Paul Goldmann–Jules Frank","1"
"Paul Goldmann","11485","Alexandre Ribot","93314","1","Directed","Paul Goldmann–Alexandre Ribot","1"
"Paul Goldmann","11485","Louis Debarge","93458","1","Directed","Paul Goldmann–Louis Debarge","1"
"Paul Goldmann","11485","?? [Kindheitsfreund von Paul Goldmann]","93501","1","Directed","Paul Goldmann–?? [Kindheitsfreund von Paul Goldmann]","1"
"Paul Goldmann","11485","Joseph Samuel Bloch","93584","1","Directed","Paul Goldmann–Joseph Samuel Bloch","1"
"Paul Goldmann","11485","M. O. Riese","93601","1","Directed","Paul Goldmann–M. O. Riese","1"
"Paul Goldmann","11485","Wilhelm Gollmann","93607","1","Directed","Paul Goldmann–Wilhelm Gollmann","1"
"Paul Goldmann","11485","?? [Junge Frau, in die Goldmann Dezember 1895 verliebt ist]","93658","1","Directed","Paul Goldmann–?? [Junge Frau, in die Goldmann Dezember 1895 verliebt ist]","1"
"Paul Goldmann","11485","Adele Doré","93713","1","Directed","Paul Goldmann–Adele Doré","1"
"Paul Goldmann","11485","Rudolf Leyrer","93718","1","Directed","Paul Goldmann–Rudolf Leyrer","1"
"Paul Goldmann","11485","Beck","93723","1","Directed","Paul Goldmann–Beck","1"
"Paul Goldmann","11485","Justin de Selves","93756","1","Directed","Paul Goldmann–Justin de Selves","1"
"Paul Goldmann","11485","[Bl]an[qui?]","93760","1","Directed","Paul Goldmann–[Bl]an[qui?]","1"
"Paul Goldmann","11485","Antinoos","93797","1","Directed","Paul Goldmann–Antinoos","1"
"Paul Goldmann","11485","?? [Vetter von Heinrich Kanner]","93809","1","Directed","Paul Goldmann–?? [Vetter von Heinrich Kanner]","1"
"Paul Goldmann","11485","Juliette Adam","93814","1","Directed","Paul Goldmann–Juliette Adam","1"
"Paul Goldmann","11485","Karl Hillebrand","96940","1","Directed","Paul Goldmann–Karl Hillebrand","1"
"Paul Goldmann","11485","Arthur Rosthorn","102825","1","Directed","Paul Goldmann–Arthur Rosthorn","1"
"Paul Goldmann","11485","Francis Vielé-Griffin","112464","1","Directed","Paul Goldmann–Francis Vielé-Griffin","1"
"Paul Goldmann","11485","Paul Bert","112477","1","Directed","Paul Goldmann–Paul Bert","1"
"Paul Goldmann","11485","Josephine Clayton","112485","1","Directed","Paul Goldmann–Josephine Clayton","1"
"Paul Goldmann","11485","Maurice Leudet","112502","1","Directed","Paul Goldmann–Maurice Leudet","1"
"Paul Goldmann","11485","Vincenz Czerny","113181","1","Directed","Paul Goldmann–Vincenz Czerny","1"
"Paul Goldmann","11485","Ferdinand Walsin-Esterházy","113777","1","Directed","Paul Goldmann–Ferdinand Walsin-Esterházy","1"
"Paul Goldmann","11485","Franz Lenbach","113956","1","Directed","Paul Goldmann–Franz Lenbach","1"
"Paul Goldmann","11485","Theodor Siepmann","114034","1","Directed","Paul Goldmann–Theodor Siepmann","1"
"Paul Goldmann","11485","?? [Wirt im Café Tannhäuser]","114760","1","Directed","Paul Goldmann–?? [Wirt im Café Tannhäuser]","1"
"Paul Goldmann","11485","Moriz Neuda","115482","1","Directed","Paul Goldmann–Moriz Neuda","1"
"Paul Goldmann","11485","Albert von Sachsen","116982","1","Directed","Paul Goldmann–Albert von Sachsen","1"
"Paul Goldmann","11485","Recha Wolff","118064","1","Directed","Paul Goldmann–Recha Wolff","1"
"Paul Goldmann","11485","Marta Wolff","118066","1","Directed","Paul Goldmann–Marta Wolff","1"
"Paul Goldmann","11485","Émile Wesly","118113","1","Directed","Paul Goldmann–Émile Wesly","1"
"Paul Goldmann","11485","Paul Lardin de Musset","118395","1","Directed","Paul Goldmann–Paul Lardin de Musset","1"
"Paul Goldmann","11485","?? [Partnerin? von Paul Goldmann, 1897]","118457","1","Directed","Paul Goldmann–?? [Partnerin? von Paul Goldmann, 1897]","1"
