Source,CorrID,Target,PlaceID,Overallcount,Type,Label,Weight
"Felix Salten","2167","Sevilla","49183","1","Directed","Felix Salten–Sevilla","1"
"Felix Salten","2167","Chemnitz","49582","1","Directed","Felix Salten–Chemnitz","1"
"Felix Salten","2167","Schloss Sanssouci","49592","1","Directed","Felix Salten–Schloss Sanssouci","1"
"Felix Salten","2167","Szczecin","49847","1","Directed","Felix Salten–Szczecin","1"
"Felix Salten","2167","Café Reichsrath (Inh. Karl Auböck)","50178","1","Directed","Felix Salten–Café Reichsrath (Inh. Karl Auböck)","1"
"Felix Salten","2167","Hauptbahnhof Salzburg","50792","1","Directed","Felix Salten–Hauptbahnhof Salzburg","1"
"Felix Salten","2167","Wickenburggasse","51237","1","Directed","Felix Salten–Wickenburggasse","1"
"Felix Salten","2167","Gibraltar","51646","2","Directed","Felix Salten–Gibraltar","1"
"Felix Salten","2167","Jaffa","51650","2","Directed","Felix Salten–Jaffa","1"
"Felix Salten","2167","Apollo-Theater","52023","2","Directed","Felix Salten–Apollo-Theater","1"
"Felix Salten","2167","Hochschwab","52353","2","Directed","Felix Salten–Hochschwab","1"
"Felix Salten","2167","Schiffbauerdamm","52608","1","Directed","Felix Salten–Schiffbauerdamm","1"
"Felix Salten","2167","Biberstraße","52670","1","Directed","Felix Salten–Biberstraße","1"
"Felix Salten","2167","Axenstein","53227","2","Directed","Felix Salten–Axenstein","1"
"Felix Salten","2167","Axenstraße","53630","2","Directed","Felix Salten–Axenstraße","1"
"Felix Salten","2167","Hildesheim","55271","1","Directed","Felix Salten–Hildesheim","1"
"Felix Salten","2167","Harz","58500","1","Directed","Felix Salten–Harz","1"
"Felix Salten","2167","Nordpol","59096","1","Directed","Felix Salten–Nordpol","1"
"Felix Salten","2167","Schafberg (St. Gilgen)","59367","1","Directed","Felix Salten–Schafberg (St. Gilgen)","1"
"Felix Salten","2167","Sensengasse","59722","1","Directed","Felix Salten–Sensengasse","1"
"Felix Salten","2167","Öresund","63623","1","Directed","Felix Salten–Öresund","1"
"Felix Salten","2167","Norwegen","64465","7","Directed","Felix Salten–Norwegen","1"
"Felix Salten","2167","Pasterze Glacier","90060","1","Directed","Felix Salten–Pasterze Glacier","1"
"Felix Salten","2167","Ala","90204","1","Directed","Felix Salten–Ala","1"
"Felix Salten","2167","Anzenau","90254","1","Directed","Felix Salten–Anzenau","1"
"Felix Salten","2167","Bludenz","90366","2","Directed","Felix Salten–Bludenz","1"
"Felix Salten","2167","Exelberg","90609","1","Directed","Felix Salten–Exelberg","1"
"Felix Salten","2167","Greifenstein","90763","1","Directed","Felix Salten–Greifenstein","1"
"Felix Salten","2167","Gütsch","90811","1","Directed","Felix Salten–Gütsch","1"
"Felix Salten","2167","Mount Carmel","91005","1","Directed","Felix Salten–Mount Carmel","1"
"Felix Salten","2167","Monte Penegal","91447","2","Directed","Felix Salten–Monte Penegal","1"
"Felix Salten","2167","Prato Piazza","91490","1","Directed","Felix Salten–Prato Piazza","1"
"Felix Salten","2167","Stephansplatz","91826","1","Directed","Felix Salten–Stephansplatz","1"
"Felix Salten","2167","Steinbach am Attersee","91834","1","Directed","Felix Salten–Steinbach am Attersee","1"
"Felix Salten","2167","Sylt","91863","1","Directed","Felix Salten–Sylt","1"
"Felix Salten","2167","Waterloo","92051","1","Directed","Felix Salten–Waterloo","1"
"Felix Salten","2167","Weichselboden","92057","1","Directed","Felix Salten–Weichselboden","1"
"Felix Salten","2167","Pötzleinsdorferstraße","92457","1","Directed","Felix Salten–Pötzleinsdorferstraße","1"
"Felix Salten","2167","Rheinland","135046","2","Directed","Felix Salten–Rheinland","1"
"Felix Salten","2167","Potsdamer Platz","141471","6","Directed","Felix Salten–Potsdamer Platz","1"
"Felix Salten","2167","Iselsberg","141909","1","Directed","Felix Salten–Iselsberg","1"
"Felix Salten","2167","Hotel Hochschwab","142510","1","Directed","Felix Salten–Hotel Hochschwab","1"
"Felix Salten","2167","Reichstag","142545","4","Directed","Felix Salten–Reichstag","1"
"Felix Salten","2167","Diglas’ Restaurant »Zur schönen Aussicht«","142836","1","Directed","Felix Salten–Diglas’ Restaurant »Zur schönen Aussicht«","1"
"Felix Salten","2167","Oberitalienische Seen","142864","1","Directed","Felix Salten–Oberitalienische Seen","1"
"Felix Salten","2167","Medici-Kapelle","142876","1","Directed","Felix Salten–Medici-Kapelle","1"
"Felix Salten","2167","Gasthof zur Post","142878","1","Directed","Felix Salten–Gasthof zur Post","1"
"Felix Salten","2167","Gerasdorf bei Wien","143360","1","Directed","Felix Salten–Gerasdorf bei Wien","1"
"Felix Salten","2167","Miskolctapolca","143569","1","Directed","Felix Salten–Miskolctapolca","1"
"Felix Salten","2167","Loschwitz","143578","1","Directed","Felix Salten–Loschwitz","1"
"Felix Salten","2167","Tempelhaus (Hildesheim)","143686","1","Directed","Felix Salten–Tempelhaus (Hildesheim)","1"
"Felix Salten","2167","Klostergang","143688","1","Directed","Felix Salten–Klostergang","1"
"Felix Salten","2167","Spanische Treppe","143711","1","Directed","Felix Salten–Spanische Treppe","1"
"Felix Salten","2167","Brennerriesensteig","143714","1","Directed","Felix Salten–Brennerriesensteig","1"
"Felix Salten","2167","via San Carlo","143716","1","Directed","Felix Salten–via San Carlo","1"
"Felix Salten","2167","Galleria Umberto I","143718","1","Directed","Felix Salten–Galleria Umberto I","1"
"Felix Salten","2167","Jupitertempel","143721","1","Directed","Felix Salten–Jupitertempel","1"
"Felix Salten","2167","Kaßbergauffahrt","143723","1","Directed","Felix Salten–Kaßbergauffahrt","1"
"Felix Salten","2167","Karnak Tempelanlage","143734","1","Directed","Felix Salten–Karnak Tempelanlage","1"
"Felix Salten","2167","Olha-Kobyljanska-Stadttheater","143738","1","Directed","Felix Salten–Olha-Kobyljanska-Stadttheater","1"
"Felix Salten","2167","Grossmünster","143754","1","Directed","Felix Salten–Grossmünster","1"
"Felix Salten","2167","Wasserkirche","143757","1","Directed","Felix Salten–Wasserkirche","1"
"Felix Salten","2167","Grand Canyon","143761","1","Directed","Felix Salten–Grand Canyon","1"
"Felix Salten","2167","Old Kaibab Trail","143764","1","Directed","Felix Salten–Old Kaibab Trail","1"
"Felix Salten","2167","Bright Angel Creek","143767","1","Directed","Felix Salten–Bright Angel Creek","1"
"Felix Salten","2167","Arizona","143770","1","Directed","Felix Salten–Arizona","1"
"Felix Salten","2167","El Tovar Hotel","143773","1","Directed","Felix Salten–El Tovar Hotel","1"
"Felix Salten","2167","Chinatown","143776","1","Directed","Felix Salten–Chinatown","1"
"Felix Salten","2167","Niagara Falls","143780","1","Directed","Felix Salten–Niagara Falls","1"
"Felix Salten","2167","Omaha","143783","1","Directed","Felix Salten–Omaha","1"
"Felix Salten","2167","Farnam Street","143785","1","Directed","Felix Salten–Farnam Street","1"
"Felix Salten","2167","15th Street (Omaha)","143787","1","Directed","Felix Salten–15th Street (Omaha)","1"
"Felix Salten","2167","Barker Building","143789","1","Directed","Felix Salten–Barker Building","1"
"Felix Salten","2167","Café Glattauer","143894","1","Directed","Felix Salten–Café Glattauer","1"
"Felix Salten","2167","Kaserne Ca’ di Dio","144077","1","Directed","Felix Salten–Kaserne Ca’ di Dio","1"
"Felix Salten","2167","Parco delle Cascine","144079","1","Directed","Felix Salten–Parco delle Cascine","1"
"Felix Salten","2167","Pension Kirsch","144301","1","Directed","Felix Salten–Pension Kirsch","1"
"Felix Salten","2167","Hotel Stadt Pest","144313","1","Directed","Felix Salten–Hotel Stadt Pest","1"
"Felix Salten","2167","Uppony","144316","1","Directed","Felix Salten–Uppony","1"
"Felix Salten","2167","Upponyi-szoros","144326","1","Directed","Felix Salten–Upponyi-szoros","1"
"Felix Salten","2167","Robert Bernard’s Gasthof","144473","1","Directed","Felix Salten–Robert Bernard’s Gasthof","1"
"Felix Salten","2167","Pfarrkirche Dölsach","144482","1","Directed","Felix Salten–Pfarrkirche Dölsach","1"
"Felix Salten","2167","Kaiser-Franz-Josefs-Höhe","144485","1","Directed","Felix Salten–Kaiser-Franz-Josefs-Höhe","1"
"Felix Salten","2167","Hotel Erzherzog Karl","144606","1","Directed","Felix Salten–Hotel Erzherzog Karl","1"
"Felix Salten","2167","Veronikagasse","144666","1","Directed","Felix Salten–Veronikagasse","1"
"Felix Salten","2167","Friedhof Gerasdorf","144719","1","Directed","Felix Salten–Friedhof Gerasdorf","1"
"Felix Salten","2167","Café Dommayer","144953","1","Directed","Felix Salten–Café Dommayer","1"
"Felix Salten","2167","Haus von Alphonse Daudet","144957","1","Directed","Felix Salten–Haus von Alphonse Daudet","1"
"Felix Salten","2167","Staatsbrücke","145772","1","Directed","Felix Salten–Staatsbrücke","1"
"Felix Salten","2167","Felberstraße","145774","1","Directed","Felix Salten–Felberstraße","1"
"Felix Salten","2167","Penzinger Viadukt","145776","1","Directed","Felix Salten–Penzinger Viadukt","1"
"Felix Salten","2167","Hotel Castiglione","145781","1","Directed","Felix Salten–Hotel Castiglione","1"
"Felix Salten","2167","Bosquet des Bains d'Apollon","145838","1","Directed","Felix Salten–Bosquet des Bains d'Apollon","1"
"Felix Salten","2167","Jardin de Versailles","145839","1","Directed","Felix Salten–Jardin de Versailles","1"
"Felix Salten","2167","Hotel Kronprinz","145863","1","Directed","Felix Salten–Hotel Kronprinz","1"
"Felix Salten","2167","Luisenstraße","145866","1","Directed","Felix Salten–Luisenstraße","1"
"Felix Salten","2167","Marschallbrücke","145869","1","Directed","Felix Salten–Marschallbrücke","1"
"Felix Salten","2167","Basilika San Petronio","145897","1","Directed","Felix Salten–Basilika San Petronio","1"
"Felix Salten","2167","Cherbourg-Octeville","145903","1","Directed","Felix Salten–Cherbourg-Octeville","1"
"Felix Salten","2167","Hotel du Cygne Montreux","145990","1","Directed","Felix Salten–Hotel du Cygne Montreux","1"
"Felix Salten","2167","Hauptstraße","146051","1","Directed","Felix Salten–Hauptstraße","1"
"Felix Salten","2167","Linzer Gasse","146054","1","Directed","Felix Salten–Linzer Gasse","1"
"Felix Salten","2167","Hotel Erzherzog Karl","146065","1","Directed","Felix Salten–Hotel Erzherzog Karl","1"
"Felix Salten","2167","Zum weißen Lamm","147205","1","Directed","Felix Salten–Zum weißen Lamm","1"
"Felix Salten","2167","Schloss Hellbrunn","147319","1","Directed","Felix Salten–Schloss Hellbrunn","1"
"Felix Salten","2167","Dr. Ludwig Leber-Straße","147333","1","Directed","Felix Salten–Dr. Ludwig Leber-Straße","1"
"Felix Salten","2167","Mendelgebirge","147362","2","Directed","Felix Salten–Mendelgebirge","1"
"Felix Salten","2167","Garten von Sanssouci","147438","1","Directed","Felix Salten–Garten von Sanssouci","1"
"Felix Salten","2167","Cadiz","147483","1","Directed","Felix Salten–Cadiz","1"
"Felix Salten","2167","Granada","147487","1","Directed","Felix Salten–Granada","1"
"Felix Salten","2167","Königs Wusterhausen","147545","1","Directed","Felix Salten–Königs Wusterhausen","1"
"Felix Salten","2167","Pfuhl’s Hotel","147548","1","Directed","Felix Salten–Pfuhl’s Hotel","1"
"Felix Salten","2167","Klopeiner See","147557","1","Directed","Felix Salten–Klopeiner See","1"
"Felix Salten","2167","Plymouth","147595","1","Directed","Felix Salten–Plymouth","1"
"Felix Salten","2167","Seestraße","147597","1","Directed","Felix Salten–Seestraße","1"
"Felix Salten","2167","Solferino","147648","1","Directed","Felix Salten–Solferino","1"
"Felix Salten","2167","Magenta","147651","1","Directed","Felix Salten–Magenta","1"
"Felix Salten","2167","Kleiner Krausel-Tunnel","147676","2","Directed","Felix Salten–Kleiner Krausel-Tunnel","1"
"Felix Salten","2167","Ferdinandquelle","147704","1","Directed","Felix Salten–Ferdinandquelle","1"
"Felix Salten","2167","Café Nimrod","147706","1","Directed","Felix Salten–Café Nimrod","1"
"Felix Salten","2167","Hotel Rübezahl","147708","1","Directed","Felix Salten–Hotel Rübezahl","1"
"Felix Salten","2167","Café Egerländer","147710","1","Directed","Felix Salten–Café Egerländer","1"
"Felix Salten","2167","Café Forstwarte","147712","1","Directed","Felix Salten–Café Forstwarte","1"
"Felix Salten","2167","Ambrosiusquelle","147717","1","Directed","Felix Salten–Ambrosiusquelle","1"
"Felix Salten","2167","Hotel Victoria und Victoria-Café","147749","1","Directed","Felix Salten–Hotel Victoria und Victoria-Café","1"
"Felix Salten","2167","Colosseum","147768","1","Directed","Felix Salten–Colosseum","1"
"Felix Salten","2167","Pinacoteca Nazionale di Bologna","147771","1","Directed","Felix Salten–Pinacoteca Nazionale di Bologna","1"
"Felix Salten","2167","Piazza Duca D’Aosta","147812","1","Directed","Felix Salten–Piazza Duca D’Aosta","1"
"Felix Salten","2167","Santa Maria della Salute","147816","1","Directed","Felix Salten–Santa Maria della Salute","1"
"Felix Salten","2167","Lago di Landro","147826","1","Directed","Felix Salten–Lago di Landro","1"
"Felix Salten","2167","Croda Rossa","147831","1","Directed","Felix Salten–Croda Rossa","1"
"Felix Salten","2167","Maria-Theresien-Straße","147849","1","Directed","Felix Salten–Maria-Theresien-Straße","1"
"Felix Salten","2167","Bristen","147852","1","Directed","Felix Salten–Bristen","1"
"Felix Salten","2167","Zitadelle von Saladin","148022","1","Directed","Felix Salten–Zitadelle von Saladin","1"
"Felix Salten","2167","Frauenkirche","148195","1","Directed","Felix Salten–Frauenkirche","1"
"Felix Salten","2167","Schloss Versailles","148197","1","Directed","Felix Salten–Schloss Versailles","1"
"Felix Salten","2167","Torre dell’Orologio","148261","1","Directed","Felix Salten–Torre dell’Orologio","1"
"Felix Salten","2167","Prievoz","148300","1","Directed","Felix Salten–Prievoz","1"
"Felix Salten","2167","Schloss Csáky","148303","1","Directed","Felix Salten–Schloss Csáky","1"
"Felix Salten","2167","Altes Palais","148360","1","Directed","Felix Salten–Altes Palais","1"
"Felix Salten","2167","Kettenbrücke","167384","1","Directed","Felix Salten–Kettenbrücke","1"
"Felix Salten","2167","Putzenbacher","167474","1","Directed","Felix Salten–Putzenbacher","1"
"Felix Salten","2167","?? [Delikatessenhandlung in Marienbad]","169267","1","Directed","Felix Salten–?? [Delikatessenhandlung in Marienbad]","1"
"Felix Salten","2167","Nebraska","169671","1","Directed","Felix Salten–Nebraska","1"
